merchant_id,merchant_name,mcc,merchant_category,business_type,city,state,onboarding_date,settlement_account,merchant_status,declared_avg_ticket_size,merchant_id_category,onboarding_date_status,settlement_account_status,merchant_status_status,ticket_size_status
MCH4330,"Viswanathan, Morar And Barad",4131,Other / Misc,Individual,Jalandhar,Punjab,2023-04-10,,Active,151.73,Unique,present,MISSING,PROVIDED,PROVIDED
MCH3885,Thakur Inc,4131,Other / Misc,Private Limited,Chennai,Tamil Nadu,,8680968188,Active,618.81,Unique,missing,VALID_NUMERIC,PROVIDED,PROVIDED
MCH5984,Acharya Badal,5999,Other / Misc,Sole Proprietorship,Kolkata,West Bengal,2023-03-01,,Inactive,0.515,Found Duplicate,present,MISSING,PROVIDED,PROVIDED
MCH1750,"Dube, Natt And V0Hra",4131,Other / Misc,Individual,Pune,Maharashtra,2024-12-18,XXXX3705,Unknown,1015.84,Found Duplicate,present,MASKED,PROVIDED,MISSING_OR_INVALID
MCH3837,"Char, Naik And Sachdev",5999,Other / Misc,Private Limited,Delhi,Delhi,2026-01-25,XXXX8517,Active,0.5233,Found Duplicate,present,MASKED,PROVIDED,PROVIDED
MCH7830,Hegde Ltd,5999,Other / Misc,Sole Proprietorship,Bengaluru,Karnataka,,,Active,1015.84,Found Duplicate,missing,MISSING,PROVIDED,MISSING_OR_INVALID
MCH4200,Karnik Ltd,5999,Other / Misc,Sole Proprietorship,Pune,Maharashtra,2024-04-27,MNTN2594343179544,Active,951.15,Found Duplicate,present,ALPHANUMERIC_IBAN,PROVIDED,PROVIDED
MCH1532,Sarna Kota,5999,Other / Misc,Private Limited,Delhi,Delhi,2024-10-21,,Unknown,4843.68,Unique,present,MISSING,PROVIDED,PROVIDED
MCH4435,"Shere, Jain And Luthra",5999,Other / Misc,Private Limited,Chennai,Tamil Nadu,2024-06-23,PJOC4178398535690,Active,0.894,Unique,present,ALPHANUMERIC_IBAN,PROVIDED,PROVIDED
MCH9088,Bhardwaj Bala,5999,Other / Misc,Partnership,Chennai,Tamil Nadu,2025-06-26,UMVD8641404072198,Active,0.413,Found Duplicate,present,ALPHANUMERIC_IBAN,PROVIDED,PROVIDED
MCH1185,"Buch, Barad And Toor",5999,Other / Misc,Partnership,Jalandhar,Punjab,2024-06-16,6769671490,Active,2955.34,Unique,present,VALID_NUMERIC,PROVIDED,PROVIDED
MCH6851,Chaudhary And S0Ns,4131,Other / Misc,Individual,Kolkata,West Bengal,2023-04-03,XXXX0557,Active,4509.31,Unique,present,MASKED,PROVIDED,PROVIDED
MCH7687,Pant Mukherjee,5999,Other / Misc,Partnership,Hyderabad,Telangana,2023-08-15,0561782434,Unknown,1015.84,Found Duplicate,present,VALID_NUMERIC,PROVIDED,MISSING_OR_INVALID
MCH1843,Edwin And Sons,5999,Other / Misc,Sole Proprietorship,Delhi,Delhi,2024-09-19,,Active,1015.84,Unique,present,MISSING,PROVIDED,MISSING_OR_INVALID
MCH1128,Natt Keer,5999,Other / Misc,Sole Proprietorship,Hyderabad,Telangana,2026-01-10,XXXX1918,Active,1028.32,Found Duplicate,present,MASKED,PROVIDED,PROVIDED
MCH2899,Golla Ltd,4131,Other / Misc,Partnership,Jaipur,Rajasthan,,EGFZ1016369573887,Active,5018.99,Found Duplicate,missing,ALPHANUMERIC_IBAN,PROVIDED,PROVIDED
MCH8225,Bedi Date,5999,Other / Misc,Private Limited,Pune,Maharashtra,2024-02-28,6820537783,Unknown,2289.3,Unique,present,VALID_NUMERIC,PROVIDED,PROVIDED
MCH4111,Brahmbhatt Llc,5999,Other / Misc,Partnership,Lucknow,Uttar Pradesh,,,Suspended,682.69,Unique,missing,MISSING,PROVIDED,PROVIDED
MCH4846,Arora Raghavan,5999,Other / Misc,Private Limited,Jaipur,Rajasthan,2025-09-12,XXXX5049,Active,1546.33,Unique,present,MASKED,PROVIDED,PROVIDED
MCH4886,Mangat Gh0Se,5999,Other / Misc,Sole Proprietorship,Pune,Maharashtra,2023-11-03,8646245603,Active,0.551,Unique,present,VALID_NUMERIC,PROVIDED,PROVIDED
MCH4131,Chaudhryinc,5999,Other / Misc,Partnership,Amritsar,Punjab,2023-07-01,,Unknown,1561.61,Found Duplicate,present,MISSING,PROVIDED,PROVIDED
MCH1118,"Basak, Pillai And Arora",5999,Other / Misc,Private Limited,Chennai,Tamil Nadu,2026-01-06,,Active,3933.25,Found Duplicate,present,MISSING,PROVIDED,PROVIDED
MCH2157,"Ramaswamy, Sundaram And Sachdev",4131,Other / Misc,Individual,Hyderabad,Telangana,2023-05-25,,Unknown,0.1899,Found Duplicate,present,MISSING,PROVIDED,PROVIDED
MCH2829,Narain Ltd,5999,Other / Misc,Sole Proprietorship,Bengaluru,Karnataka,2023-02-15,,Active,1912.36,Unique,present,MISSING,PROVIDED,PROVIDED
MCH1776,Vohra And Sons,5999,Other / Misc,Private Limited,Lucknow,Uttar Pradesh,2023-06-16,XXXX6558,Active,843.8,Unique,present,MASKED,PROVIDED,PROVIDED
MCH5147,"Rao, Mahal And Wable",5999,Other / Misc,Private Limited,Jalandhar,Punjab,2024-09-16,8569345830,Active,0.687,Unique,present,VALID_NUMERIC,PROVIDED,PROVIDED
MCH2902,"Narang, Varghese And Sur",4131,Other / Misc,Individual,Amritsar,Punjab,2023-11-04,,Active,0.1675,Found Duplicate,present,MISSING,PROVIDED,PROVIDED
MCH8445,Chand Inc,5999,Other / Misc,Partnership,Jaipur,Rajasthan,2025-12-27,,Active,2873.41,Unique,present,MISSING,PROVIDED,PROVIDED
MCH9096,Tandon Thaman,5999,Other / Misc,Individual,Delhi,Delhi,2023-09-03,3351065613,Active,2658.35,Found Duplicate,present,VALID_NUMERIC,PROVIDED,PROVIDED
MCH6819,"Arya, Bassi And Kaur",5999,Other / Misc,Partnership,Amritsar,Punjab,2025-11-19,,Active,2433.05,Found Duplicate,present,MISSING,PROVIDED,PROVIDED
MCH6290,Chaudhry Agarwal,5999,Other / Misc,Partnership,Ludhiana,Punjab,2023-01-09,,Inactive,0.5757,Unique,present,MISSING,PROVIDED,PROVIDED
MCH7600,Bora Inc,5999,Other / Misc,Private Limited,Jalandhar,Punjab,2025-09-01,,Active,582.46,Found Duplicate,present,MISSING,PROVIDED,PROVIDED
MCH9018,Tak Plc,5999,Other / Misc,Partnership,Amritsar,Punjab,2023-11-25,,Unknown,354.66,Found Duplicate,present,MISSING,PROVIDED,PROVIDED
MCH6308,Panchal Plc,5999,Other / Misc,Partnership,Jaipur,Rajasthan,,,Active,3549.84,Found Duplicate,missing,MISSING,PROVIDED,PROVIDED
MCH5980,Misra Ganguly,4131,Other / Misc,Individual,Kolkata,West Bengal,2025-08-13,XXXX2799,Active,0.2762,Found Duplicate,present,MASKED,PROVIDED,PROVIDED
MCH8610,Pandey And Sons,5999,Other / Misc,Sole Proprietorship,Bengaluru,Karnataka,,LZLP7648523257090,Active,0.1014,Unique,missing,ALPHANUMERIC_IBAN,PROVIDED,PROVIDED
MCH2566,Oommen Inc,5999,Other / Misc,Private Limited,Delhi,Delhi,,XXXX9507,Active,2200.23,Unique,missing,MASKED,PROVIDED,PROVIDED
MCH7314,Mahajan B0Rde,5999,Other / Misc,Partnership,Lucknow,Uttar Pradesh,2023-01-05,3772469001,Active,0.1003,Found Duplicate,present,VALID_NUMERIC,PROVIDED,PROVIDED
MCH1132,Cheema Inc,5999,Other / Misc,Sole Proprietorship,Ludhiana,Punjab,2023-09-10,3299217122,Unknown,1015.84,Unique,present,VALID_NUMERIC,PROVIDED,MISSING_OR_INVALID
MCH5881,Baria Keer,4131,Other / Misc,Private Limited,Jaipur,Rajasthan,2026-02-09,,Inactive,2633.32,Found Duplicate,present,MISSING,PROVIDED,PROVIDED
MCH9340,Mallick Konda,5999,Other / Misc,Individual,Bengaluru,Karnataka,2025-01-24,,Inactive,1550.33,Unique,present,MISSING,PROVIDED,PROVIDED
MCH9154,"Pal, Dara And Yadav",5999,Other / Misc,Private Limited,Jaipur,Rajasthan,2025-07-12,XXXX2752,Active,3887.81,Found Duplicate,present,MASKED,PROVIDED,PROVIDED
MCH1884,Nagi Llc,4131,Other / Misc,Private Limited,Bengaluru,Karnataka,2025-01-08,ROSD8740992299086,Active,628.95,Unique,present,ALPHANUMERIC_IBAN,PROVIDED,PROVIDED
MCH5288,"Thaman, Muni And Om",5999,Other / Misc,Sole Proprietorship,Pune,Maharashtra,2023-07-08,7391241084,Unknown,1015.84,Found Duplicate,present,VALID_NUMERIC,PROVIDED,PROVIDED
MCH8845,Varkey Jha,5999,Other / Misc,Partnership,Kolkata,West Bengal,2024-01-03,,Unknown,5630.04,Found Duplicate,present,MISSING,PROVIDED,PROVIDED
MCH2099,"Tara, Date And Thakur",4131,Other / Misc,Sole Proprietorship,Chennai,Tamil Nadu,2023-06-28,BFBY2666613604973,Active,1054.15,Found Duplicate,present,ALPHANUMERIC_IBAN,PROVIDED,PROVIDED
MCH1654,More Plc,5999,Other / Misc,Individual,Bengaluru,Karnataka,2025-02-18,,Unknown,2598.19,Found Duplicate,present,MISSING,PROVIDED,PROVIDED
MCH1571,"Rao, Viswanathan And Joshi",4131,Other / Misc,Sole Proprietorship,Chennai,Tamil Nadu,2023-08-03,,Unknown,866.2,Unique,present,MISSING,PROVIDED,PROVIDED
MCH4448,Gara And Sons,5999,Other / Misc,Individual,Chennai,Tamil Nadu,2025-09-24,XXXX6028,Suspended,1524.31,Unique,present,MASKED,PROVIDED,PROVIDED
MCH4738,Jha Plc,5999,Other / Misc,Sole Proprietorship,Bengaluru,Karnataka,2024-05-24,,Inactive,1636.42,Unique,present,MISSING,PROVIDED,PROVIDED
MCH2838,"Goel, Chand And Pai",5999,Other / Misc,Partnership,Pune,Maharashtra,2024-12-28,,Unknown,1086.22,Found Duplicate,present,MISSING,PROVIDED,PROVIDED
MCH4042,Rout Maharaj,5999,Other / Misc,Partnership,Amritsar,Punjab,2024-01-12,LYKH2325135629245,Active,696.23,Unique,present,ALPHANUMERIC_IBAN,PROVIDED,PROVIDED
MCH3926,Master Sarin,5999,Other / Misc,Individual,Hyderabad,Telangana,2025-08-05,,Active,1913.5,Unique,present,MISSING,PROVIDED,PROVIDED
MCH8033,Murty Grover,5999,Other / Misc,Partnership,Amritsar,Punjab,2024-11-06,VUQA2025298324084,Active,0.2125,Found Duplicate,present,ALPHANUMERIC_IBAN,PROVIDED,PROVIDED
MCH2904,Iyengar Comar,5999,Other / Misc,Private Limited,Delhi,Delhi,2026-05-01,XXXX7160,Active,1147.91,Unique,present,MASKED,PROVIDED,PROVIDED
MCH8327,Men0N Ltd,5999,Other / Misc,Individual,Bengaluru,Karnataka,2023-06-18,,Inactive,1670.04,Unique,present,MISSING,PROVIDED,PROVIDED
MCH5588,Divan Yohannan,5999,Other / Misc,Individual,Hyderabad,Telangana,,,Active,0.203,Unique,missing,MISSING,PROVIDED,PROVIDED
MCH9452,Kapoor Kara,5999,Other / Misc,Private Limited,Kolkata,West Bengal,,TTFV4828934746515,Inactive,1015.84,Unique,missing,ALPHANUMERIC_IBAN,PROVIDED,MISSING_OR_INVALID
MCH7803,Naik Llc,5999,Other / Misc,Partnership,Delhi,Delhi,,,Unknown,285.6,Found Duplicate,missing,MISSING,PROVIDED,PROVIDED
MCH5444,Pradhan Nair,5999,Other / Misc,Sole Proprietorship,Lucknow,Uttar Pradesh,2024-07-27,7036093641,Unknown,0.372,Unique,present,VALID_NUMERIC,PROVIDED,PROVIDED
MCH9999,"Konda, Subramanian And Rau",5999,Other / Misc,Individual,Mumbai,Maharashtra,2024-01-16,,Active,0.51,Unique,present,MISSING,PROVIDED,PROVIDED
MCH1627,Dua Ltd,5999,Other / Misc,Private Limited,Lucknow,Uttar Pradesh,2024-07-31,,Unknown,160.25,Unique,present,MISSING,PROVIDED,PROVIDED
MCH1457,Shetty Group,5999,Other / Misc,Individual,Jalandhar,Punjab,2025-11-07,7979475554,Active,1159.43,Unique,present,VALID_NUMERIC,PROVIDED,PROVIDED
MCH2470,Chadha Llc,5999,Other / Misc,Individual,Lucknow,Uttar Pradesh,2025-01-28,DYBS8259485877528,Unknown,144.47,Found Duplicate,present,ALPHANUMERIC_IBAN,PROVIDED,PROVIDED
MCH4889,Bhatti Kapoor,5999,Other / Misc,Individual,Jalandhar,Punjab,2025-01-26,,Active,2464.23,Unique,present,MISSING,PROVIDED,PROVIDED
MCH2016,"Amble, Yadav And Dube",5999,Other / Misc,Partnership,Kolkata,West Bengal,2025-03-18,XXXX3614,Suspended,10324.69,Unique,present,MASKED,PROVIDED,PROVIDED
MCH8035,"Munshi, Mani And Taneja",5999,Other / Misc,Individual,Mumbay,Maharashtra,2025-02-08,5547624355,Active,1015.84,Unique,present,VALID_NUMERIC,PROVIDED,MISSING_OR_INVALID
MCH1828,Mohanty Gole,5999,Other / Misc,Sole Proprietorship,Kolkata,West Bengal,2024-04-21,IQWO0971212362898,Inactive,408.75,Found Duplicate,present,ALPHANUMERIC_IBAN,PROVIDED,PROVIDED
MCH7201,"Patil, Mahajan And Issac",5999,Other / Misc,Private Limited,Mumbai,Maharashtra,2025-03-16,0796859598,Active,282.54,Unique,present,VALID_NUMERIC,PROVIDED,PROVIDED
MCH4958,Saini Llc,5999,Other / Misc,Private Limited,Hyderabad,Telangana,2023-06-24,,Active,440.09,Found Duplicate,present,MISSING,PROVIDED,PROVIDED
MCH1947,Bhatti Plc,5999,Other / Misc,Sole Proprietorship,Hyderabad,Telangana,2025-10-17,,Unknown,860.05,Found Duplicate,present,MISSING,PROVIDED,PROVIDED
MCH5999,Nori Inc,5999,Other / Misc,Private Limited,Jalandhar,Punjab,2026-01-02,XXXX4498,Active,629.41,Unique,present,MASKED,PROVIDED,PROVIDED
MCH4708,Loke Ganesan,5999,Other / Misc,Sole Proprietorship,Jalandhar,Punjab,2024-02-22,,Active,1266.56,Found Duplicate,present,MISSING,PROVIDED,PROVIDED
MCH6321,Chander Ltd,5999,Other / Misc,Private Limited,Jaipur,Rajasthan,,,Unknown,380.1,Unique,missing,MISSING,PROVIDED,PROVIDED
MCH5570,"Sahni, Bala And Sharma",5999,Other / Misc,Individual,Delhi,Delhi,2025-11-28,,Suspended,1506.33,Unique,present,MISSING,PROVIDED,PROVIDED
MCH1334,"Kalita, Sarraf And Bhardwaj",5999,Other / Misc,Individual,Bengaluru,Karnataka,2025-09-28,RPOB8162410396498,Active,1780.83,Unique,present,ALPHANUMERIC_IBAN,PROVIDED,PROVIDED
MCH1482,"Bahri,Sarinandhora",5999,Other / Misc,Partnership,Hyderabad,Telangana,2024-01-26,2731738944,Suspended,0.1651,Unique,present,VALID_NUMERIC,PROVIDED,PROVIDED
MCH3333,Dada Plc,5999,Other / Misc,Private Limited,Mumbai,Maharashtra,2024-03-18,,Active,0.668,Unique,present,MISSING,PROVIDED,PROVIDED
MCH5736,Agate Llc,4131,Other / Misc,Sole Proprietorship,Delhi,Delhi,2023-04-16,XXXX7731,Unknown,3557.14,Found Duplicate,present,MASKED,PROVIDED,PROVIDED
MCH6345,Mani Group,5999,Other / Misc,Partnership,Ludhiana,Punjab,,,Unknown,1339.21,Unique,missing,MISSING,PROVIDED,PROVIDED
MCH2522,Singhal Chana,5999,Other / Misc,Partnership,Ludhiana,Punjab,2023-12-05,,Inactive,1015.84,Found Duplicate,present,MISSING,PROVIDED,MISSING_OR_INVALID
MCH1838,Sarraf Bhakta,5999,Other / Misc,Partnership,Bengaluru,Karnataka,2023-04-20,XXXX3450,Active,0.584,Found Duplicate,present,MASKED,PROVIDED,PROVIDED
MCH5794,Gulati And Sons,5999,Other / Misc,Private Limited,Bengaluru,Karnataka,2024-07-18,,Active,614.67,Unique,present,MISSING,PROVIDED,PROVIDED
MCH5845,Kara Group,5999,Other / Misc,Private Limited,Amritsar,Punjab,2023-12-31,XXXX0508,Active,1557.96,Found Duplicate,present,MASKED,PROVIDED,PROVIDED
MCH2093,Ghosh Gaba,5999,Other / Misc,Sole Proprietorship,Ludhiana,Punjab,2024-05-02,IJYU8161082317804,Active,0.2389,Unique,present,ALPHANUMERIC_IBAN,PROVIDED,PROVIDED
MCH1626,"Pau, Iyengar And Khare",5999,Other / Misc,Sole Proprietorship,Delhi,Delhi,2025-07-12,XXXX6353,Unknown,550.42,Unique,present,MASKED,PROVIDED,PROVIDED
MCH9537,Mahal Group,5999,Other / Misc,Private Limited,Jalandhar,Punjab,2023-05-13,,Active,777.57,Found Duplicate,present,MISSING,PROVIDED,PROVIDED
MCH3997,Chatterjee Group,5999,Other / Misc,Individual,Ludhiana,Punjab,2023-04-30,HIRQ3582999375796,Suspended,1015.84,Found Duplicate,present,ALPHANUMERIC_IBAN,PROVIDED,MISSING_OR_INVALID
MCH5121,Ramakrishnan Inc,4131,Other / Misc,Sole Proprietorship,Ludhiana,Punjab,2023-11-27,,Unknown,3794.33,Found Duplicate,present,MISSING,PROVIDED,PROVIDED
MCH5292,Nori Dugal,5999,Other / Misc,Sole Proprietorship,Pune,Maharashtra,,DLCF1511984552623,Inactive,0.542,Found Duplicate,missing,ALPHANUMERIC_IBAN,PROVIDED,PROVIDED
MCH2648,Batta Llc,5999,Other / Misc,Partnership,Jaipur,Rajasthan,2024-10-10,,Active,416.94,Found Duplicate,present,MISSING,PROVIDED,PROVIDED
MCH5641,"Kant, Raju And Sandal",5999,Other / Misc,Partnership,Pune,Maharashtra,2025-05-30,XXXX4214,Inactive,2474.31,Found Duplicate,present,MASKED,PROVIDED,PROVIDED
MCH5154,Dhingra Sunder,5999,Other / Misc,Sole Proprietorship,Pune,Maharashtra,2025-06-14,1153641874,Active,0.2001,Found Duplicate,present,VALID_NUMERIC,PROVIDED,PROVIDED
MCH7121,"Narasimhan, Anand And Gaba",5999,Other / Misc,Private Limited,Pune,Maharashtra,2025-07-25,,Active,0.2139,Unique,present,MISSING,PROVIDED,PROVIDED
MCH2817,Keer And Sons,5999,Other / Misc,Private Limited,Ludhiana,Punjab,2025-05-19,XXXX7166,Inactive,2074.28,Found Duplicate,present,MASKED,PROVIDED,PROVIDED
MCH5072,Shroff Sangha,5999,Other / Misc,Private Limited,Jaipur,Rajasthan,2024-12-08,XXXX4443,Active,3955.29,Unique,present,MASKED,PROVIDED,PROVIDED
MCH2646,Parsa Gole,5999,Other / Misc,Private Limited,Hyderabad,Telangana,2025-12-18,JJBK8920317843679,Unknown,450.19,Unique,present,ALPHANUMERIC_IBAN,PROVIDED,PROVIDED
MCH2408,"Kumar, Din And Sule",5999,Other / Misc,Sole Proprietorship,Bengaluru,Karnataka,,,Active,2001.55,Unique,missing,MISSING,PROVIDED,PROVIDED
MCH4444,Khalsa Plc,5999,Other / Misc,Partnership,Ludhiana,Punjab,2023-05-25,XXXX2938,Unknown,2332.61,Found Duplicate,present,MASKED,PROVIDED,PROVIDED
MCH8873,"Pathak, Bath And Kant",4131,Other / Misc,Partnership,Pune,Maharashtra,2025-11-06,,Active,2212.3,Unique,present,MISSING,PROVIDED,PROVIDED
MCH1872,Chaudry Group,5999,Other / Misc,Private Limited,Bengaluru,Karnataka,2024-02-02,2703911432,Active,1044.41,Found Duplicate,present,VALID_NUMERIC,PROVIDED,PROVIDED
MCH2029,Bhalla Brahmbhatt,5999,Other / Misc,Sole Proprietorship,Jalandhar,Punjab,2023-06-20,,Unknown,276.02,Unique,present,MISSING,PROVIDED,PROVIDED
MCH1725,"Narayanan, Thaker And Sandhu",5999,Other / Misc,Partnership,Jaipur,Rajasthan,2025-02-15,XXXX2721,Unknown,385.5,Unique,present,MASKED,PROVIDED,PROVIDED
MCH4273,Bava Group,5999,Other / Misc,Private Limited,Ludhiana,Punjab,2024-12-28,OCKK9490643242644,Inactive,2773.64,Unique,present,ALPHANUMERIC_IBAN,PROVIDED,PROVIDED
MCH3841,"Sandhu, Khosla And Guha",5999,Other / Misc,Partnership,Bengaluru,Karnataka,2024-09-16,7616513593,Active,2207.18,Found Duplicate,present,VALID_NUMERIC,PROVIDED,PROVIDED
MCH4421,Sani Llc,5999,Other / Misc,Sole Proprietorship,Ludhiana,Punjab,2023-05-15,7724162998,Active,901.69,Found Duplicate,present,VALID_NUMERIC,PROVIDED,PROVIDED
MCH5758,"Aggarwal, Hayer And Nayar",5999,Other / Misc,Individual,Amritsar,Punjab,2023-09-22,XXXX0401,Unknown,3630.79,Unique,present,MASKED,PROVIDED,PROVIDED
MCH6119,"Hans, Gokhale And Shanker",5999,Other / Misc,Partnership,Mumbai,Maharashtra,2024-01-28,,Inactive,1753.67,Found Duplicate,present,MISSING,PROVIDED,PROVIDED
MCH3075,Bedi Ramanathan,4131,Other / Misc,Individual,Jalandhar,Punjab,2023-09-29,XXXX7029,Active,0.1301,Found Duplicate,present,MASKED,PROVIDED,PROVIDED
MCH2327,"Ganguly, Grover And Mutti",5999,Other / Misc,Sole Proprietorship,Jaipur,Rajasthan,2025-01-24,XXXX8996,Suspended,12565.25,Found Duplicate,present,MASKED,PROVIDED,PROVIDED
MCH6523,Ramanathan Wali,5999,Other / Misc,Private Limited,Bengaluru,Karnataka,2024-08-27,CTGF7705622759501,Active,2272.75,Unique,present,ALPHANUMERIC_IBAN,PROVIDED,PROVIDED
MCH7698,Bhatnagar Inc,5999,Other / Misc,Individual,Lucknow,Uttar Pradesh,2023-08-24,8131154936,Active,1276.92,Found Duplicate,present,VALID_NUMERIC,PROVIDED,PROVIDED
MCH5518,Mannan Inc,5999,Other / Misc,Partnership,Hyderabad,Telangana,2024-03-28,,Active,1107.87,Found Duplicate,present,MISSING,PROVIDED,PROVIDED
MCH2157,"Ramaswamy, Sundaram And Sachdev",4131,Other / Misc,Individual,Hyderabad,Telangana,2023-05-25,,Suspended,0.1899,Found Duplicate,present,MISSING,PROVIDED,PROVIDED
MCH8421,"Kannan, Nath And Kala",4131,Other / Misc,Private Limited,Amritsar,Punjab,2024-01-31,,Suspended,612.51,Found Duplicate,present,MISSING,PROVIDED,PROVIDED
MCH1498,Deo Mand,5999,Other / Misc,Sole Proprietorship,Chennai,Tamil Nadu,2025-01-03,,Unknown,1460.33,Unique,present,MISSING,PROVIDED,PROVIDED
MCH1022,Ramesh Bhat,5999,Other / Misc,Private Limited,Hyderabad,Telangana,,,Unknown,3026.17,Unique,missing,MISSING,PROVIDED,PROVIDED
MCH1955,"Srinivas, Khurana And Choudhry",5999,Other / Misc,Private Limited,Jalandhar,Punjab,2025-01-18,XXXX5304,Active,883.05,Unique,present,MASKED,PROVIDED,PROVIDED
MCH5278,"Sarraf, Peri And Ratti",5999,Other / Misc,Private Limited,Kolkata,West Bengal,2025-04-27,,Unknown,1446.64,Unique,present,MISSING,PROVIDED,PROVIDED
MCH5619,"Iyer, Lata And Bhatnagar",4131,Other / Misc,Partnership,Bengaluru,Karnataka,2025-09-07,XXXX4930,Active,0.5962,Unique,present,MASKED,PROVIDED,PROVIDED
MCH4227,Panchal Plc,5999,Other / Misc,Sole Proprietorship,Kolkata,West Bengal,2025-01-09,,Active,1533.36,Found Duplicate,present,MISSING,PROVIDED,PROVIDED
MCH9251,"Venkatesh, Randhawa And Lal",4131,Other / Misc,Sole Proprietorship,Lucknow,Uttar Pradesh,2026-01-02,6838955230,Unknown,621.25,Unique,present,VALID_NUMERIC,PROVIDED,PROVIDED
MCH2106,"Doctor, Karnik And Sridhar",5999,Other / Misc,Partnership,Bengaluru,Karnataka,2023-08-16,XXXX6082,Inactive,871.69,Unique,present,MASKED,PROVIDED,PROVIDED
MCH3072,Varkey Shanker,5999,Other / Misc,Partnership,Mumbai,Maharashtra,2024-11-30,,Inactive,852.87,Found Duplicate,present,MISSING,PROVIDED,PROVIDED
MCH7846,Chad Gole,5999,Other / Misc,Individual,Mumbai,Maharashtra,2023-08-24,XXXX4268,Active,0.228,Unique,present,MASKED,PROVIDED,PROVIDED
MCH1063,"Samra, Sur And Venkataraman",5999,Other / Misc,Private Limited,Chennai,Tamil Nadu,2023-06-13,2476053551,Active,1297.7,Unique,present,VALID_NUMERIC,PROVIDED,PROVIDED
MCH3214,Dubey Inc,4131,Other / Misc,Individual,Bengaluru,Karnataka,2024-07-24,1238686450,Active,0.2052,Found Duplicate,present,VALID_NUMERIC,PROVIDED,PROVIDED
MCH9428,"Dyal, Varma And Sachdeva",5999,Other / Misc,Private Limited,Lucknow,Uttar Pradesh,,,Active,1955.23,Unique,missing,MISSING,PROVIDED,PROVIDED
MCH5745,"Bahri, Dutta And Narang",4131,Other / Misc,Individual,Bengaluru,Karnataka,2024-03-27,GWGG2673614762721,Active,955.1,Found Duplicate,present,ALPHANUMERIC_IBAN,PROVIDED,PROVIDED
MCH7735,Garg Balan,5999,Other / Misc,Sole Proprietorship,Ludhiana,Punjab,2024-01-24,7094886442,Active,639.06,Found Duplicate,present,VALID_NUMERIC,PROVIDED,PROVIDED
MCH8726,Rast0Gi Saini,5999,Other / Misc,Partnership,Ludhiana,Punjab,,5579571324,Active,4900.29,Unique,missing,VALID_NUMERIC,PROVIDED,PROVIDED
MCH3161,Mittal Bawa,5999,Other / Misc,Private Limited,Jalandhar,Punjab,2023-04-01,,Unknown,2703.14,Unique,present,MISSING,PROVIDED,PROVIDED
MCH7653,Sama Yogi,5999,Other / Misc,Sole Proprietorship,Hyderabad,Telangana,2025-01-05,,Active,1041.79,Found Duplicate,present,MISSING,PROVIDED,PROVIDED
MCH7017,"Roy, Khosla And Oak",5999,Other / Misc,Sole Proprietorship,Lucknow,Uttar Pradesh,2025-09-14,XXXX0409,Active,952.71,Found Duplicate,present,MASKED,PROVIDED,PROVIDED
MCH3742,"Mall, Sarma And Merchant",5999,Other / Misc,Partnership,Jalandhar,Punjab,2025-06-19,,Active,330.87,Unique,present,MISSING,PROVIDED,PROVIDED
MCH9560,Puri Ahluwalia,5999,Other / Misc,Partnership,Ludhiana,Punjab,2025-06-21,XXXX3305,Active,1176.68,Found Duplicate,present,MASKED,PROVIDED,PROVIDED
MCH3163,Majumdar Minhas,5999,Other / Misc,Sole Proprietorship,Chennai,Tamil Nadu,2025-04-05,OGEJ6099307050342,Suspended,2179.72,Found Duplicate,present,ALPHANUMERIC_IBAN,PROVIDED,PROVIDED
MCH5933,"Natarajan, Swaminathan And Dugar",5999,Other / Misc,Partnership,Kolkata,West Bengal,2025-09-26,XXXX6381,Active,2711.41,Unique,present,MASKED,PROVIDED,PROVIDED
MCH1921,Raj Llc,5999,Other / Misc,Partnership,Lucknow,Uttar Pradesh,2024-02-12,5917860419,Active,2280.24,Unique,present,VALID_NUMERIC,PROVIDED,PROVIDED
MCH1336,"Narayanan, Anand And Kalita",5999,Other / Misc,Sole Proprietorship,Ludhiana,Punjab,,XXXX4236,Active,0.699,Found Duplicate,missing,MASKED,PROVIDED,PROVIDED
MCH6404,Tailor Group,5999,Other / Misc,Private Limited,Jaipur,Rajasthan,2026-02-04,,Suspended,792.4,Unique,present,MISSING,PROVIDED,PROVIDED
MCH6764,Rama Vora,4131,Other / Misc,Partnership,Hyderabad,Telangana,2025-08-22,XXXX1624,Active,892.82,Unique,present,MASKED,PROVIDED,PROVIDED
MCH7042,Halder Kalla,5999,Other / Misc,Private Limited,Pune,Maharashtra,2023-09-26,,Active,1230.3,Found Duplicate,present,MISSING,PROVIDED,PROVIDED
