user_id,full_name,pan,aadhaar,date_of_birth,city,state,monthly_income,occupation,signup_timestamp,kyc_status,risk_segment
USR93383,Li1a Dave,W0QEY0218M,366346462429,10-19-1978,Lucknow,Uttar Pradesh,-26711,Farmer,2024/05/13,V,low
USR49510,Hredhaan Chakrabarti,QZBVQ8120V,,17/11/2000 12:41 PM,Poona,Maharashtra,14614,Retired,03/02/2024 02:58 AM,Verified,LOW
USR78637,samarth dhaliwal,TXCGU-4820-V,405393200649,01-Aug-1988,LDH,Punjab,50.7k,Freelancer,2025/06/14,Verified,low
USR77705,Samuel Chauhan,WPGAV7924G,942358235797,1994/05/26,Hyderabad,Telangana,11478,Gig Worker,19/01/2026,Verified,Low
usr78596,Kiaan Dayal,XENVW-3559-L,862524856731,01/12/2001,chennai,Tamil Nadu,"INR 41,893",Gig Worker,08-05-2024,V,MEDIUM
USR45877,Elijah Taneja,GUPQZ2925K,7999 0182 5805,1961-02-10 03:53:13,BLR,Karnataka,"Rs. 12,670",Salaried,17/01/2025 02:07 AM,APPROVED,low
USR17277,Oeshi Gour,BRPLY2819W,877208935907,16/03/1965 10:38 PM,Jaipur,Rajasthan,80.1k,Unemployed,1720544977,APPROVED,low
73118,Yasti Vala,LRTGC-5479-G,445039380972,10-09-1975,Chennai,Tamil Nadu,19363,Salaried,13/02/2026 07:22 AM,Verified,medium
USR48905,Zansi Deol,,359988864945,20/06/1967,ASR,Punjab,15.8k,Self Employed,06-27-2025,VERIFIED,low
USR35119,Ansh Yadav,MWODC2942X,018758076699,2004/09/10,Hyd,Telangana,35735,Retired,2025-12-28 02:40:10,VERIFIED,low
USR67823,Riya Grewal,DOVAE1669Y,7418249496512,27/01/2007 01:10 PM,Jaipur,Rajasthan,41690,Salaried,20/10/2025,P,low
USR85741,Gaurang Yadav,GMGWO7994A,3924-9050-8457,02-14-1971,Mumbay,Maharashtra,18849,Self Employed,2024-09-26 20:30:07,Done,Medium
usr_90595,UNNI DUA,NUAEH5785S,1941956781969,-16517859,Jaipur,Rajasthan,15073,Retired,25/08/2024,Done,medium
USR27718,Hemangini Morar,JIQIZ1545L,6076 3054 0838,23/01/2000 01:36 PM,Pune,Maharashtra,41088,Unemployed,18/09/2025,Verified,UNKNOWN
26700,Ubika Kanda,IUXEU9662G,1070219036039,,Poona,Maharashtra,-6638,Freelancer,05-21-2024,Done,LOW
USR38544,Anvi Randhawa,SQLGN9019H,,1968-12-29 14:08:26,Hyd,Telangana,31046,Salaried,1740197263,Rejected,LOW
USR22444,Rohan Shankar,YJPND 8300 T,5702-4511-2078,1987-03-13 01:24:26,Kolkata,West Bengal,13332,Business Owner,,VERIFIED,MEDIUM
USR85326,Om Lad,,1162 0192 0185,,DELHI,Delhi,"₹64,778",Business Owner,2024/08/13,Verified,low
usr_72882,Parth Hegde,EFJFJ0718,127279310637,1978/03/22,JPR,Rajasthan,81994,Farmer,18-Jun-2024,Done,Low
usr_20876,Ekalinga Kaul,avchb9752q,523753331247,,HYDERABAD,Telangana,35256,Student,10/04/2025 12:46 AM,Verified,LOW
USR82637,Abha Dayal,PPHBK6688B,0023-5723-6429,03-19-1997,JPR,Rajasthan,"₹21,859",Gig Worker,08/12/2024 01:53 PM,APPROVED,LOW
USR99477,ZARNA DUGAR,TGPWN 3092 P,776031052242,02/04/1982,Chennai,Tamil Nadu,18498,Gig Worker,01-08-2024,Done,unknown
USR14056,A1exander Sinha,NIJJI2721W,103814126986,21/08/2007,Jalandar,Punjab,,Salaried,31/12/2025 02:56 AM,VERIFIED,LOW
USR30006,RADHIKA HAYER,PWUCY7280,337681201584,26/12/1971 06:36 AM,Jalandar,Punjab,"Rs. 34,159",Unemployed,2026/03/27,Verified,high
USR25266,Triya Manne,ZJDUQ9103T,9202907618,06-12-1974,HYDERABAD,Telangana,39764,Retired,08-05-2024,APPROVED,low
USR27433,Chandran Prabhu,ADMVE2210,667990583607,09-22-1965,MUMBAI,Maharashtra,,Freelancer,08/11/2024,PENDING,unknown
USR74008,Leela Dugar,WACBF6660C,2982 9251 4437,18/08/1977,Ludhiana,Punjab,13.5k,Gig Worker,04/04/2024 01:12 AM,KYC_DONE,low
USR15646,  Amol Malhotra  ,IPVHE1418Y,5886-6524-4274,-103213433,Delhi,Delhi,33615,Freelancer,19-Feb-2024,Verified,MEDIUM
USR53111,Samesh Chaudry,HZAHP1784I,178709869645,-109352489,Jalandar,Punjab,"Rs. 12,972",Retired,25-Jan-2024,P,MEDIUM
USR58421,Bhavani Comar,DVUGG8584B,,01-Sep-1981,BLR,Karnataka,123062,Student,14/12/2025,R,medium
USR49006,Indrajit Vyas,VKDHK9073T,610067358604,13-Nov-1986,Bombay,Maharashtra,11928,Student,28-Sep-2024,APPROVED,MEDIUM
USR 80867,Pratyush Sethi,BCGQC-8864-S,5775-6695-1702,,ludhiana,Punjab,"₹54,970",Retired,2025-02-15 21:52:32,VERIFIED,low
usr80228,Oeshi Devan,ATAXX0123F,346302659328,18/02/1970,pune,Maharashtra,"₹18,948",Salaried,2024/12/29,Done,low
USR72981,AYUSH SAMA,GACHF 5530 W,8897214069774,11-10-1998,Jalandhar,Punjab,,Gig Worker,2026/03/08,Done,low
USR44383,DEEPA KADAKIA,DTNDZ9907H,0976 1759 2315,1993/06/24,Amritsar,Punjab,10.4k,Self Employed,,PENDING,Low
USR31807,Akshay Chandra,ORQMJ-0123-M,8376-0337-5433,1993/01/08,Jaipur,Rajasthan,31.2k,Self Employed,03-24-2025,KYC_DONE,medium
USR89442,JANAKI MISTRY,LSYKV9370I,5282-3727-7976,1970/12/17,Hyderabad,Telangana,"INR 95,724",Gig Worker,2024/06/27,VERIFIED,medium
USR19405,Oscar Dubey,ITGXL5546R,4691813274,07/01/1963,Pune,Maharashtra,,Farmer,21/07/2025,Verified,medium
USR32644,Advaith Bhasin,SOJMU6963Z,687399347403,17/06/1972,pune,Maharashtra,"Rs. 25,105",Business Owner,1761665105,P,Low
USR51357,Gautam Ben,NPCZL 8338 O,,480252650,Dilli,Delhi,20364,Gig Worker,11/09/2024,Done,Low
USR-72045,Amol Balasubramanian,OGAAI 3228 G,1393 9641 9761,1979-08-26 09:53:08,jaipur,Rajasthan,"Rs. 23,064",Self Employed,2024-02-21 22:45:08,IN_PROGRESS,low
usr_85512,Maanav Yogi,QZKOY9981R,360070005929,08-20-1964,Kolkata,West Bengal,-56259,Salaried,21/03/2026,Verified,Medium
USR42371,Aarush Chakrabarti,ISRJN5423U,8255-3337-9695,20-Nov-1999,LKO,Uttar Pradesh,11825,Student,2024/01/19,Under Review,LOW
USR 25913,sarthak sidhu,AMHDO7810E,XXXX-XXXX-0594,18-Jul-1994,Hyd,Telangana,26024,Gig Worker,06-09-2024,Pending,Medium
USR26910,Onveer Ramaswamy,IXJFS8840O,416074366410,,LKO,Uttar Pradesh,69201,Gig Worker,26/11/2025,P,MEDIUM
USR71069,dhruv shukla,CQJYE7532I,,27/10/1965,lucknow,Uttar Pradesh,"INR 30,861",Business Owner,2024/07/20,VERIFIED,unknown
USR81535,Jackson Khanna,JYEQX8832B,084797579822,23-Apr-1963,HYDERABAD,Telangana,,Gig Worker,2024/07/20,KYC_DONE,MEDIUM
USR25008,Jairaj Ahuja,CIXYE4402S,8694 3878 1413,1968/06/23,jaipur,Rajasthan,,Business Owner,,APPROVED,MEDIUM
USR75017,ZashilVasa,NJNEZ-7115-O,4387 2299 0901,1961/05/25,Hyd,Telangana,26309,Salaried,2025/05/02,Verified,High
USR66728,Aarnav Virk,UGYTQ8672R,9532112791,09/05/1971 10:53 PM,JPR,Rajasthan,Not Available,Self Employed,25-Dec-2024,PENDING,low
USR89507,Bachittar Kara,CFWQR7824X,370874557912,04/03/2002 10:41 PM,delhi,Delhi,43.7k,Farmer,09-Apr-2025,KYC_DONE,Low
USR59049,  Dalbir Kannan  ,XZOXR-8762-W,779072902064,28-Jun-1997,ludhiana,Punjab,18461,Self Employed,10-Feb-2026,Pending,unknown
USR14672,Lipika Golla,MIBZI1831P,1124-9754-5095,,ludhiana,Punjab,"INR 26,902",Freelancer,12/07/2024,Done,low
USR72413,The0d0re Chaudhary,NEQBC3328A,634522607631,07/07/1998,Hyd,Telangana,39432,Self Employed,2024/01/15,PENDING,HIGH
87738,Harish Tripathi,LPCSU6705X,891470163339,07-Oct-1972,lucknow,Uttar Pradesh,"₹19,263",Retired,25-Feb-2026,Rejected,low
USR28336,Bhavna Rajagopalan,MDCOV9159A,942911903671,1983/07/01,kolkata,West Bengal,22584,Salaried,10-14-2024,V,LOW
USR37514,Kashvi Madan,jfrrv2735x,1817-1847-6137,03/12/1977,lucknow,Uttar Pradesh,28191,Self Employed,2025/04/15,Verified,Unknown
USR44157,ISAAC CHAHAL,KUDVQ1758D,4477267415,16/10/1969,BLR,Karnataka,22837,Freelancer,03-29-2024,Done,LOW
USR39615,Ekantika K0thari,YTMQE1409V,759335594526,1996-10-11 04:59:27,jalandhar,Punjab,"INR 48,625",Unemployed,11/02/2025 06:29 AM,V,LOW
USR23318,Vyanjana Tandon,DZMFV8569P,5164063503363,06/01/1978 01:06 PM,Lucknow,Uttar Pradesh,"INR 46,864",Freelancer,,KYC_DONE,low
USR70783,Qushi Venkatesh,BLPDT5919M,XXXX-XXXX-2476,,Kolkata,West Bengal,46.1k,Student,11/04/2024,V,Low
USR90684,Balvan Chauhan,PTDKC5214T,377621485090,,amritsar,Punjab,29881,Business Owner,1733882662,Verified,medium
USR19291,Chandani Ravi,UTFGN4163L,4785 5426 0559,1965-01-05 04:27:38,Ludhiana,Punjab,-35018,Retired,24/12/2024 04:33 PM,Pending,low
USR23813,JANYA SAGAR,,136279915715,27/09/2004 02:46 PM,ludhiana,Punjab,57623,Unemployed,14/12/2024,Pending,Medium
usr16266,BaghyawatiNarayanan,QWNBC8881Z,,1986/09/29,ludhiana,Punjab,56.1k,Retired,,APPROVED,high
USR94419,Sanya Thakkar,WOWST1343V,347621795264,1975/01/26,lucknow,Uttar Pradesh,-14251,Business Owner,2024/02/12,Done,Low
usr76457,ABEER LANKA,CULIL3720K,142581760189,1983-06-07 20:28:05,lucknow,Uttar Pradesh,,Self Employed,1707105507,KYC_DONE,LOW
USR15731,Hiral Chaudhuri,XIBSQ8121,3298181895,-195061379,chennai,Tamil Nadu,21250,Salaried,2024-07-07 01:55:01,KYC_DONE,Medium
USR82956,Harshil Rai,NNHCU0928E,749878646262,1973-06-18 19:03:06,Poona,Maharashtra,48818,Unemployed,30/12/2025 08:09 PM,Verified,Low
USR66077,Priya Contractor,RHCOE7681W,3856 3329 4123,03-02-1962,Bombay,Maharashtra,"₹54,161",Business Owner,29-Mar-2026,V,medium
USR47516,INDRAJIT SINGH,FRKVF2768F,687103253529,207940957,jaipur,Rajasthan,61.4k,Unemployed,2025/02/26,PENDING,LOW
USR81567,Udant Naik,PFUWX5468,7463365210,20-Jul-1998,Chennai,Tamil Nadu,"Rs. 29,608",Business Owner,04-09-2025,V,LOW
USR-79514,Yauvani Sawhney,JIDAE5323F,XXXX-XXXX-7036,11-27-1963,New Delhi,Delhi,15937,Retired,10-19-2025,P,medium
USR22003,Ojas Sha,WYASE6423Y,2764538061,19/10/1991,lucknow,Uttar Pradesh,"Rs. 31,493",Freelancer,07-Jul-2025,Verified,LOW
USR51783,Bakhshi Palan,MXCOS0815C,XXXX-XXXX-5498,01-03-1970,LDH,Punjab,90032,Salaried,2026-03-01 16:05:14,V,MEDIUM
usr21342,Urvi Mittal,TNIYW1108D,0578-8081-5080,571386931,kolkata,West Bengal,24469,Farmer,1771339111,APPROVED,LOW
USR 72242,Chaitaly Mangat,MPUZJ-3864-J,025788100755,21/03/2000,lucknow,Uttar Pradesh,"₹13,433",Student,2025-12-26 06:00:57,V,LOW
USR96220,Avi Pal,MGVER8263G,918029482442,02-12-2004,mumbai,Maharashtra,"Rs. 41,395",Self Employed,08-21-2024,Done,high
99837,Dalaja Mukhopadhyay,VEKFN1397O,629442378590,1994/05/23,delhi,Delhi,"Rs. 34,422",Farmer,11-04-2024,Verified,MEDIUM
USR96531,Noah Singhal,UOAQI-2171-Z,216513725308,,Chennai,Tamil Nadu,40132,Freelancer,2024/08/12,APPROVED,low
83698,tanvi chhabra,FSAZN3107A,XXXX-XXXX-5884,1989-07-28 14:32:19,Poona,Maharashtra,,Self Employed,04/10/2025,Done,low
USR 73307,Henry Patil,TTFJH7545L,XXXX-XXXX-8020,11/08/1965 11:21 PM,ASR,Punjab,"Rs. 50,303",Student,30-Mar-2026,APPROVED,low
USR 31203,Dalaja Borra,JYJQM3091,8055131818,03/09/1984 07:45 AM,LDH,Punjab,,Farmer,26/03/2026,VERIFIED,low
USR48815,Meera Deshmukh,OSPPN2009,557128906705,708413642,MUMBAI,Maharashtra,-24580,Self Employed,21-Oct-2025,V,High
USR43099,Peter Kapoor,,,11-08-1999,Hyd,Telangana,13152,Self Employed,07-25-2025,V,LOW
USR-99322,NIKITA BAJWA,LLALP1614N,345835221155,10/05/1961,jalandhar,Punjab,22606,Farmer,22-May-2025,VERIFIED,LOW
USR20276,Warhi Vala,zsrym1282d,319887643991,1990/10/25,bengaluru,Karnataka,-25393,Self Employed,03/12/2024 07:24 PM,V,Low
USR19625,Garima Puri,cxhfs2566a,417923233121,1985-10-08 13:57:36,JPR,Rajasthan,-40951,Freelancer,31/03/2026 01:09 AM,VERIFIED,Low
USR78295,anirudh loyal,qzbki7381g,XXXX-XXXX-5008,20/01/1986,LDH,Punjab,-18293,Gig Worker,1723926104,V,LOW
USR60537,Lakshit Gopal,N1MBH3356X,203204405805,23/09/1989,Hyd,Telangana,40834,Retired,14/10/2025 09:30 AM,Verified,LOW
USR46477,jyoti gour,KTPBX3748Y,951604798955,1974/03/01,HYDERABAD,Telangana,"₹37,936",Self Employed,,APPROVED,low
USR 81675,BHAVIKA BATTA,ZJTLI4821Z,2181 2621 0161,12-12-1998,Poona,Maharashtra,28763,Business Owner,05/01/2026 04:19 AM,Done,Low
USR86494,VARENYA PALLA,LMUDE9132K,557878108011,28/09/1992,Pune,Maharashtra,43570,Student,01/07/2025,Rejected,LOW
USR15992,URVASHI SHA,nkihq1236g,2115025234848,28/11/1976,ludhiana,Punjab,53159,Unemployed,18/02/2026,KYC_DONE,Low
USR94141,DevanshShetty,ZBJUF8559Z,689792416184,09/07/1979,Jaipur,Rajasthan,34613,Farmer,29/12/2025 10:20 AM,APPROVED,LOW
usr55975,fiyaz nadkarni,SMWTZ6397E,3569641049779,11/12/2007,jalandhar,Punjab,"Rs. 25,072",Self Employed,01/03/2026 02:47 AM,V,MEDIUM
USR65043,Nakul Kant,,4450-0582-5608,1996/10/16,delhi,Delhi,-41459,Business Owner,2025-01-24 05:29:34,P,MEDIUM
USR83898,Balendra Pai,SDCWU3782Y,,30/04/1975 02:17 AM,amritsar,Punjab,"INR 16,432",Freelancer,06-09-2025,Done,Low
USR70059,nidra kant,POAPF6225F,982446468440,1977/07/08,amritsar,Punjab,140288,Student,2025/03/25,R,Low
USR13975,DIPTA SHANKAR,MUCDP5263Y,287128341290,20/08/1974 06:45 AM,LKO,Uttar Pradesh,,Freelancer,,KYC_DONE,MEDIUM
USR46796,Geetika Biswas,yeqgo9042s,469732971069,07-14-1977,Jalandar,Punjab,40605,Unemployed,2024-06-20 19:43:54,V,low
USR86442,ladli narain,MKIKE0962Y,1827 4840 6816,23-Apr-1963,LDH,Punjab,53076,Student,09-27-2024,APPROVED,low
USR85724,Bhavini Thakkar,JQBFI0001L,866177851843,214258233,jaipur,Rajasthan,20524,Self Employed,12-07-2024,Done,Medium
USR18102,Jagvi Goel,rwnzw7479s,5885 6354 7583,1984-08-17 01:04:53,chennai,Tamil Nadu,29932,Gig Worker,06-25-2024,Verified,medium
USR18157,Bhavani Kurian,LSBJC6150H,1446227501268,1141353873,ludhiana,Punjab,"INR 22,736",Gig Worker,11/01/2025 01:32 PM,Verified,MEDIUM
USR21075,Bachittar Aurora,AUQFP7565,1072-6988-7862,25-Jul-1990,Ludhiana,Punjab,"Rs. 20,307",Self Employed,,Verified,unknown
usr58176,advik verma,lykgt6501w,424679885898,17/03/1979,lucknow,Uttar Pradesh,13683,Business Owner,23/06/2025,KYC_DONE,low
USR-32513,samaksh shroff,FZSLT2962K,749533911998,10-02-1998,kolkata,West Bengal,23655,Student,13-Aug-2025,FAILED,LOW
USR36553,KaranSeth,01DHF8473C,7030108896,270150731,mumbai,Maharashtra,24.7k,Self Employed,23/10/2024,APPROVED,Low
USR75055,Warda Amble,LVMBI6297G,5371012562998,13/12/1965,Calcutta,West Bengal,11217,Self Employed,01/07/2025 11:26 PM,V,Low
USR37095,  Mekhala Palan  ,AGZGG0967Y,358202401815,2003-12-26 16:04:18,Ludhiana,Punjab,23.0k,Salaried,20/10/2024,Verified,Medium
USR97067,MASON BHANDARI,OXGQJ7136E,,12-12-1972,ludhiana,Punjab,"Rs. 39,407",Self Employed,1765617252,VERIFIED,Low
USR59820,DALAJA DEY,XQXGD9198F,7242-1035-5410,06-13-1982,ludhiana,Punjab,10775,Business Owner,28-Jan-2024,APPROVED,low
USR97452,Barkha Swamy,KUTKR3361N,2705548845,1966/05/03,amritsar,Punjab,31478,Freelancer,2025/08/16,V,Low
USR94263,Nidhi Savant,UZRDG2511B,555542055889,02-Mar-1964,ludhiana,Punjab,"Rs. 25,257",Business Owner,2025-12-10 19:19:27,APPROVED,LOW
USR31913,Thomas Pandit,EUVYL-6042-M,,16/08/1970 08:33 AM,Jaipur,Rajasthan,-13758,Self Employed,04-30-2025,V,Low
USR13842,parth subramaniam,ZEZZI4346V,073915149144,07-Jun-2006,Bombay,Maharashtra,32231,Gig Worker,24/07/2024 10:52 PM,Pending,low
USR38778,Anika Ah1uwa1ia,kkxyx8867p,2162 7333 5740,02-21-1992,BLR,Karnataka,Not Available,Business Owner,02-May-2024,VERIFIED,LOW
USR75778,Kai Nagi,FQBYB7022,8190 6752 8339,11/09/1960 10:29 PM,lucknow,Uttar Pradesh,,Student,2024/05/28,Done,medium
USR75565,Krish Nadig,AOSOT2535O,786010345232,02-16-1963,Calcutta,West Bengal,20897,Self Employed,2025-07-11 01:26:00,P,LOW
USR-70159,Devika Borde,JPLZK9780M,043488027626,1983-05-05 06:24:07,Jalandhar,Punjab,"Rs. 41,949",Self Employed,2024-12-20 21:49:34,APPROVED,MEDIUM
USR98823,Chaitanya Comar,DJIOG9714L,189816453339,567093010,bengaluru,Karnataka,Not Available,Unemployed,2024/04/19,V,High
usr61675,Om Banerjee,,,15/02/1963 02:48 PM,Calcutta,West Bengal,"₹35,874",Gig Worker,17/01/2025,PENDING,HIGH
USR44247,Shivani Sant,PVFCG7091P,257828491343,15/11/1963,Jalandhar,Punjab,-12279,Business Owner,07/01/2024,Reject,LOW
25925,Sneha Narain,MXALW5868V,661695238675,16/10/2000 02:03 PM,lucknow,Uttar Pradesh,21677,Unemployed,04-06-2024,Done,MEDIUM
USR56609,Anth0ny Rave1,JCHMZ-1068-N,7566534320934,1961-01-04 10:07:21,Pune,Maharashtra,-19719,Gig Worker,03/10/2024 09:43 AM,Verified,Low
USR-67315,Madhavi Mitter,gjkjv5684u,435564431550,21/05/1962 07:28 PM,LKO,Uttar Pradesh,"₹32,082",Business Owner,15/05/2024 05:15 PM,VERIFIED,MEDIUM
USR36767,Lakshmi Varkey,kworp5101m,9369 8920 7044,11/05/2006,BLR,Karnataka,,Business Owner,19/02/2026,PENDING,Low
usr11542,Elijah Behl,LKQAO5693E,XXXX-XXXX-4782,543118637,Bombay,Maharashtra,12007,Student,24-Jul-2025,Verified,Medium
USR29360,  Samarth Baral  ,XGMPV 0872 L,2673477359,30/09/1960,Poona,Maharashtra,48.1k,Gig Worker,08-06-2025,V,LOW
USR13918,xiti ratti,KIJMQ2411P,,22/07/1988 01:39 PM,bengaluru,Karnataka,15695,Student,2024-09-13 20:30:38,IN_PROGRESS,medium
USR95814,Urvi Varughese,AHMHU9685O,2002 1898 0414,05-12-1960,Hyderabad,Telangana,14248,Salaried,1744415354,VERIFIED,Low
USR51534,Udant Baral,JGCLA8483J,848390634926,23-Feb-1968,Pune,Maharashtra,19431,Self Employed,14/07/2024 07:39 AM,V,Medium
USR74181,Anamika Tandon,PRIWA4126O,248117845494,17/04/1961 05:21 AM,JPR,Rajasthan,"₹36,952",Retired,26-Jan-2025,APPROVED,low
USR30015,max andra,MZCQO8046E,554382222034,197898388,LKO,Uttar Pradesh,43.3k,Freelancer,2025/03/30,Verified,Low
17255,Anusha Pant,WRTOB 7644 E,XXXX-XXXX-0047,04/12/2007,mumbai,Maharashtra,,Gig Worker,03-03-2026,PENDING,low
usr14418,Darpan Anne,qfyth2217v,5414 5395 2087,-192011767,kolkata,West Bengal,27077,Farmer,16/06/2025 01:40 AM,KYC_DONE,MEDIUM
USR 43573,Jagdish Raman,EZLJR5604X,490627511787,25/02/1971,Hyderabad,Telangana,56294,Unemployed,,Pending,low
USR-22956,Unni Khurana,SNIRB1409D,,,DELHI,Delhi,"₹34,620",Salaried,30-Aug-2024,VERIFIED,LOW
USR12059,Tanay Savant,QQIWQ 9359 E,0346-1741-5122,422917459,Mumbai,Maharashtra,68993,Unemployed,1719554247,VERIFIED,Low
USR25585,Panini Wagle,PUWCK6391F,572438440008,03/10/1964 07:27 AM,bengaluru,Karnataka,34365,Gig Worker,01-15-2025,Verified,low
USR53367,Ekavir Saraf,GEAEM2238,623320001777,19/05/1968,Bengaluru,Karnataka,29688,Freelancer,27-Aug-2025,KYC_DONE,low
USR36042,SIMON DESAI,rrold1298z,0680-9075-1970,1968-10-27 01:56:27,pune,Maharashtra,Not Available,Retired,10/11/2025,Verified,low
usr53191,Wakeeta Comar,EBVCP1541O,9099-0124-3870,1145655469,Madras,Tamil Nadu,21594,Retired,1712024981,PENDING,medium
USR37797,Ekaja Keer,qeqad5342b,,07-30-1997,LDH,Punjab,"Rs. 22,789",Unemployed,2026-02-18 21:53:13,Done,medium
USR69675,warda patil,MDZWF9952O,649462625313,17/09/1961,Chennai,Tamil Nadu,56067,Retired,2026-02-22 22:49:55,V,Low
USR70448,  Caleb Brahmbhatt  ,,5917 4697 5419,1966/03/18,Calcutta,West Bengal,33446,Self Employed,22/09/2025 03:17 PM,R,high
USR61061,Amol Kamdar,TFTNO0674A,9208 1440 9530,09-Aug-1995,Amritsar,Punjab,"Rs. 34,089",Business Owner,04-16-2024,KYC_DONE,LOW
USR23538,Girik Warrior,LKZTC-6427-V,216821254448,21/04/2001,Pune,Maharashtra,45081,Freelancer,1741015161,VERIFIED,low
USR66527,MATTHEW HAYER,AIYEY 9246 Y,9486 6137 2724,1994-03-09 07:13:14,amritsar,Punjab,"INR 18,898",Unemployed,2024/10/01,Pending,LOW
USR 40882,divya nayak,JMWTF3397N,7041-3484-0797,1965-05-04 00:51:56,JPR,Rajasthan,24252,Freelancer,2025-12-02 22:15:49,P,medium
USR50288,Faraj Sami,sfphk2096q,5880 1436 4044,1968-06-08 04:53:57,jalandhar,Punjab,55767,Unemployed,1745064955,IN_PROGRESS,HIGH
USR 67355,JAGDISH DAR,rogdu2980k,5860 2041 2662,20-Nov-2002,Bombay,Maharashtra,"₹11,853",Unemployed,2024-06-22 22:06:15,V,medium
USR77572,BENJAMIN BOBAL,XIHIG1414Z,9269 3225 4711,12/10/1962 08:39 PM,ludhiana,Punjab,"Rs. 33,233",Student,10-08-2024,Done,Low
USR 62669,Daniel Amble,JZDIH 1335 W,813438971594,25/06/2001 05:49 AM,jaipur,Rajasthan,33535,Self Employed,2024/12/08,Verified,Low
USR89927,hemang kalla,YDKEZ5414G,353587549278,10/05/1977 07:11 AM,Chennai,Tamil Nadu,55307,Self Employed,30-Mar-2024,Verified,High
USR55309,Anmol Sahota,OFTZH3382N,649083488342,2003-05-04 03:30:38,pune,Maharashtra,15858,Freelancer,24/09/2024 06:39 PM,V,medium
USR83426,Bhavna Raman,QGAAO4398L,924219158627,02/02/1978 05:08 PM,Bengaluru,Karnataka,"₹29,650",Business Owner,,APPROVED,low
USR50788,Liam Lad,MRYKP4177P,2380-4429-8922,16/12/2006,amritsar,Punjab,67.2k,Freelancer,2025/07/25,Done,low
USR27055,rajeshri venkataraman,CKVTM3490N,681163755631,-91857212,DELHI,Delhi,32843,Business Owner,03-Jun-2025,V,MEDIUM
USR84646,shivansh halder,VMGYU4290I,,2002-06-11 18:33:34,Jalandar,Punjab,46.8k,Farmer,1766720961,R,LOW
USR 23588,aryan parmar,MCBBZ7248A,5556-3638-4506,16/11/1981,lucknow,Uttar Pradesh,95344,Retired,04/08/2025 05:39 AM,Done,low
USR86508,Odika Khurana,NMWEE3363A,,1970-03-25 23:10:07,Bombay,Maharashtra,13396,Gig Worker,19-Aug-2025,PENDING,low
USR10340,Gauri Dubey,fpmzs0978s,7908-0725-9058,12-30-2003,lucknow,Uttar Pradesh,"₹26,679",Retired,2025-03-12 14:10:54,VERIFIED,UNKNOWN
usr_37646,OVIYA PANT,FKDDP97650,758609101123,30-Jun-1991,Hyderabad,Telangana,18343,Retired,1752720362,Verified,MEDIUM
73810,Krish Basak,FAPRW0068H,1774-9991-8154,1981/10/11,ASR,Punjab,32785,Retired,28/02/2024,Pending,LOW
USR20584,Chavvi Sundaram,WADNF9474K,598502828927,14/12/1977,pune,Maharashtra,-11834,Unemployed,08-Mar-2024,P,low
USR37514,LEKHA DEVI,LAZML4560,163558672971,1998/09/09,mumbai,Maharashtra,"₹30,214",Student,,VERIFIED,LOW
USR16286,Abha Ray,DHQZU4462D,0449-6011-8111,1969/02/27,Bangalore,Karnataka,25190,Farmer,25-Oct-2024,Verified,low
USR-30171,Tristan Goda,UUZYR5790T,594509605471,07/02/1970,Kolkata,West Bengal,Not Available,Salaried,08/09/2025 03:20 AM,KYC_DONE,Low
60137,Yauvani Ahuja,RXUOC9107Q,238508131224,1994-04-26 01:30:18,mumbai,Maharashtra,18380,Salaried,12-19-2024,VERIFIED,LOW
USR99441,rajata nori,DBG0F5716W,666804668384,11-11-1965,ludhiana,Punjab,"₹43,089",Gig Worker,08-01-2025,Done,LOW
usr64085,Ishanvi Bala,JZEXQ 4106 C,244078978922,30-Nov-1993,HYDERABAD,Telangana,"₹17,893",Salaried,,Done,high
USR42196,Ganga Deol,AWOZV-9367-E,992694372665,1992-04-19 12:11:01,Jaipur,Rajasthan,"Rs. 39,978",Self Employed,30/12/2025,Pending,medium
USR69356,Varenya Mital,SLSAM-4309-V,284694619393,355453599,Hyd,Telangana,"INR 25,463",Retired,12/12/2024,APPROVED,Medium
usr_52819,Harshil Sandhu,VJPGD 9766 R,0108 3613 1520,20-Jan-1979,bengaluru,Karnataka,62.6k,Farmer,2024-09-04 03:28:38,Pending,Medium
USR24765,Tejas Shere,YHBAT7805P,158360927640,06/05/1976 04:54 PM,Calcutta,West Bengal,12.2k,Gig Worker,06-Mar-2026,Rejected,medium
usr10986,Wriddhish Acharya,R01EN1509Y,5284 6641 8278,02-22-1961,Chennai,Tamil Nadu,11191,Retired,2024/11/01,Verified,LOW
USR81180,Baljiwan Kannan,QMMWK6342C,949163554923,1985/05/15,HYDERABAD,Telangana,32137,Farmer,2024/03/05,Verified,LOW
USR21523,R0han Dhi110n,NQZCM3735N,048059646001,26/07/1986,Jaipur,Rajasthan,-42289,Unemployed,10-Mar-2025,APPROVED,medium
USR54818,Caleb Munshi,,686133453252,16/12/1974 09:20 PM,lucknow,Uttar Pradesh,"₹27,135",Retired,2024/09/12,VERIFIED,MEDIUM
USR81907,Abeer Upadhyay,MPUUY8971W,588882203802,05-Oct-1972,lucknow,Uttar Pradesh,-23284,Freelancer,1736851899,Verified,Medium
usr_87683,Qadim Setty,EXFVR0502W,4597698753,,LDH,Punjab,19690,Business Owner,14/04/2025,KYC_DONE,Low
