merchant_id,merchant_name,mcc,merchant_category,business_type,city,state,onboarding_date,settlement_account,merchant_status,declared_avg_ticket_size
MCH8480,Doshi-Sarin,MCC-4131,Transportation,INDIVIDUAL,pune,Maharashtra,2023/07/02,,Live,-1310.85
MCH 8876,  Rai LLC  ,MCC-4131,TRAVEL,sole_proprietor,Bombay,Maharashtra,17-Feb-2025,MDBH5898755219705,Active,1825.17
MCH5845,kara group,5999,Misc Retail,PRIVATE-LIMITED,ASR,Punjab,1703993910,XXXX0508,Live,1557.96
MCH5482,"Baral, Tak and Rajan",5812,eating place,individual,Calcutta,West Bengal,2025-06-23 15:48:14,XXXX1905,Inactive,710.53
MCH4640,Choudhary-Joshi,5699,Clothing,PARTNERSHIP,JPR,Rajasthan,,GOPL6469934819715,Live,₹857.62
3811,"bhat, anand and bakshi",,Hotels,individual,Bengaluru,Karnataka,,4680162216,Enabled,₹563.14
mch3254,"Chanda, Maharaj and Chandra",4131,Transportation,Partnership,Hyd,Telangana,03-Nov-2025,TXWB1746078464859,Enabled,1842.04
MCH6228,"Kar, Agarwal and Karpe",5812,eating place,private_limited,Bengaluru,Karnataka,2024/08/05,,Suspended,1145.75
MCH-9008,"GOUR, AMBLE AND BAKSHI",5411,Grocery Stores,sole_proprietor,amritsar,Punjab,2024-12-18 18:50:53,NUSH9143769186873,Enabled,"1,167.35"
1532,sarna-kota,05999,Miscellaneous,private_limited,New Delhi,Delhi,21/10/2024,NA,A,4843.68
MCH2696,"Dave, Chaudhari and Bhatti",5411,groceries,individual,delhi,Delhi,2024/11/25,XXXX0248,Suspended,-9658.06
mch7627,  Maharaj-Narain  ,5311.0,Department Stores,INDIVIDUAL,LKO,Uttar Pradesh,26/03/2023 02:43 AM,YXZM1071683755810,Enabled,₹508.95
MCH7830,Hegde Ltd,,transprt,Sole Proprietor,Bangalore,Karnataka,,,Enabled,
MCH 9021,Dubey PLC,4814,TELECOM,Private Limited,JPR,Rajasthan,10-03-2023,DCIU7751773884205,Inactive,₹214.99
MCH-2813,"Panchal, Pradhan and Bora",5812,Food,INDIVIDUAL,jalandhar,Punjab,05/01/2026,,Live,-169.64
MCH7709,"JANI, SIDHU AND TRIPATHI",MCC-4131,Transport,PARTNERSHIP,Jaipur,Rajasthan,05/06/2025,KEWA6292181807133,Active,451.31
MCH6104,Keer-Gade,MCC-5311,Department Store,INDIVIDUAL,Calcutta,West Bengal,01/01/2023 08:32 PM,DQNV8530720672123,INACTIVE,935.82
MCH-8316,Nagi PLC,5812,Restaurant,Private Limited,Madras,Tamil Nadu,23/09/2023,XXXX1199,ACTIVE,1504.17
MCH6660,BISWAS GROUP,4131,Transportation,SOLE-PROPRIETOR,chennai,Tamil Nadu,1742337052,,A,204.05
MCH1177,"Mistry, Savant and Jha",4131,Transportation,Sole Proprietor,amritsar,Punjab,29/08/2025 06:32 PM,,ACTIVE,"1,663.99"
MCH9205,Lala Ltd,4131,Transport,PRIVATE_LIMITED,Kolkata,West Bengal,26/11/2024 04:12 AM,XXXX6473,Suspended,INR 569.25
MCH7733,Bora Inc,,Telecom,PRIVATE-LIMITED,LKO,Uttar Pradesh,2024/01/22,XXXX3762,Active,5028.38
MCH9140,  Dugar-Uppal  ,5411,Grocery Stores,PARTNERSHIP,Jaipur,Rajasthan,2024-12-06 06:26:10,,A,"₹1,470.42"
MCH2398,Kapur-Dani,5311,DEPT_STORE,INDIVIDUAL,chennai,Tamil Nadu,1694797115,IWCQ2998069556193,Active,711.05
MCH5141,Gera-Kashyap,4814,TELECOM,Partnership,Ludhiana,Punjab,01/08/2024 12:21 AM,NA,Enabled,2000.07
MCH9126,Anne-Chahal,5411,Grocery,PARTNERSHIP,Hyderabad,Telangana,2023/03/05,,A,
MCH1583,SARIN-MORE,5812,Restaurants,private_limited,ASR,Punjab,2023/10/05,1923155303,Live,1435.48
MCH2283,"Dhawan, Pa11a and Krishnan",7011,HOTEL_LODGING,PARTNERSHIP,Hyd,Telangana,,2734680306,A,954.74
MCH5646,Luthra PLC,5942,BOOKS_STATIONERY,SOLE-PROPRIETOR,Madras,Tamil Nadu,06/04/2024,NA,Active,2198.41
MCH1269,SHUKLA PLC,5699,Clothing,Individual,Hyd,Telangana,1741028409,,Active,"1,758.28"
4881,"Wadhwa, Morar and Kara",5912.0,Pharmacies,Sole Proprietor,Jalandar,Punjab,26-Aug-2023,XXXX1836,Enabled,INR 367.72
MCH6492,PERI LLC,05912,Pharmacies,Individual,MUMBAI,Maharashtra,1755681483,NA,Active,3574.25
MCH6422,"Bhatnagar, Bora and Venkataraman",5912,Pharmacies,SOLE_PROPRIETOR,Poona,Maharashtra,11/05/2025 11:45 AM,NA,Live,"₹1,587.75"
MCH1210,"Dua, Buch and Kaul",NA,Book Store,PRIVATE-LIMITED,Bombay,Maharashtra,,9379400368,Suspended,"Rs. 1,903"
MCH8801,BEDI INC,5912.0,Pharmacy,SOLE_PROPRIETOR,LKO,Uttar Pradesh,2024/08/11,XXXX1264,Active,"₹3,479.49"
mch5715,"Bansal,AryaandBhat",5912,Pharmacy,private_limited,Bangalore,Karnataka,20-Jan-2025,,Active,"₹1,290.00"
MCH7429,"Sandal, Raja and Gopal",7011,HOTEL_LODGING,sole_proprietor,BLR,Karnataka,12-15-2023,,Live,"₹1,419.21"
MCH3596,CHOUDHRY LTD,4131.0,Transport,PRIVATE-LIMITED,lucknow,Uttar Pradesh,11/11/2024,NDFD6315987877623,ACTIVE,311.69
MCH2884,Malhotra-Sarin,5942,BOOKS_STATIONERY,SOLE-PROPRIETOR,pune,Maharashtra,02-27-2025,,A,683.54
MCH1098,"raval, yadav and yogi",7011,Hotel,Private Limited,Jaipur,Rajasthan,01/12/2023,XXXX3614,ACTIVE,Rs. 181
mch1118,"BASAK, PILLAI AND ARORA",5999.0,Retail Other,private_limited,Madras,Tamil Nadu,01-06-2026,,ACTIVE,3933.25
MCH2267,Bobal and Sons,7011,HOTEL_LODGING,PARTNERSHIP,delhi,Delhi,03/01/2023,NKYD4958921832559,Enabled,"2,114.71"
MCH2727,Ahluwalia and Sons,5942,BOOKS_STATIONERY,PARTNERSHIP,BLR,Karnataka,24-Jul-2023,FLWS4381228751020,Enabled,₹133.58
MCH3308,"DHAWAN, RANGANATHAN AND LUTHRA",5699,garments,PARTNERSHIP,Amritsar,Punjab,09/01/2026,XXXX7835,Disabled,"₹2,438.38"
MCH6560,"Pandit, Jayaraman and Chokshi",4814,phone service,individual,Hyd,Telangana,2023/05/29,3945566171,ACTIVE,"₹11,930.97"
MCH9400,"Dara, Desai and Sethi",5999,Other,PARTNERSHIP,Mumbai,Maharashtra,23-Aug-2025,NA,ACTIVE,"INR 2,120.88"
MCH-7675,Suresh-Tandon,4131,Bus/Taxi,partnership,pune,Maharashtra,24-Jan-2025,NA,Live,1022.55
MCH5328,Kaur Group,05699,garments,PARTNERSHIP,lucknow,Uttar Pradesh,2025-04-07 20:09:14,,Enabled,"Rs. 1,594"
mch1449,"Chadha, Ramakrishnan and Badami",7011,HOTEL_LODGING,Partnership,Hyderabad,Telangana,2023-09-28 15:52:52,NA,Blocked,1634.83
MCH9277,Pa1-R0ut,5942,Stationery,individual,ASR,Punjab,2026-02-10 18:58:24,NA,A,963.33
5210,"Gill, Acharya and Naidu",5912,chemist,Partnership,Amritsar,Punjab,2024/12/10,1435006704,S,"₹1,319.30"
MCH1434,Kale and Sons,5812,Restaurants,PRIVATE_LIMITED,Jalandar,Punjab,04-25-2023,0258989067,Enabled,985.73
MCH7184,Dara Inc,,GROCERY_STORE,SOLE_PROPRIETOR,Mumbay,Maharashtra,31-Aug-2023,NA,Live,"₹1,095.25"
MCH5684,Arora PLC,5699,CLOTHS,Sole Proprietor,kolkata,West Bengal,15/11/2023 04:39 PM,XXXX4030,A,INR 898.89
MCH8650,Konda Ltd,5999,Miscellaneous,SOLE_PROPRIETOR,Ludhiana,Punjab,27/05/2024,XXXX1884,Active,₹578.35
MCH2274,"KUNDA, VIG AND PARSA",5999,Other,SOLE_PROPRIETOR,Mumbai,Maharashtra,06/06/2023 04:13 AM,XXXX2871,A,"Rs. 3,028"
MCH-9413,Kala-Sarkar,5912,Pharmacies,SOLE-PROPRIETOR,HYDERABAD,Telangana,2023-10-25 07:38:39,XXXX4409,Active,869.76
MCH9516,"SULE, BORRA AND RATTAN",misc,Food,PARTNERSHIP,amritsar,Punjab,2023-01-19 00:01:38,NA,Enabled,-397.19
MCH3659,Kashyap LLC,4131,Bus/Taxi,PARTNERSHIP,Poona,Maharashtra,06-Jul-2025,,Active,403.54
MCH8370,"ramaswamy, dugal and upadhyay",4131,transprt,Sole Proprietor,New Delhi,Delhi,,XXXX7519,Enabled,₹538.41
mch9807,PILLAY-SULE,05912,chemist,PARTNERSHIP,LDH,Punjab,17/09/2024,NA,Live,"₹3,555.86"
MCH6983,Barman-Chand,5311.0,Department Stores,partnership,DELHI,Delhi,2024-10-07 12:44:43,,Live,"3,713.18"
MCH 4094,Thakur-Shah,05311,DEPT_STORE,individual,Madras,Tamil Nadu,12-25-2024,8582719146,Active,1848.8
MCH2416,"Gokhale, Dua and Murty",5411,kirana,Sole Proprietor,New Delhi,Delhi,2024/09/15,0489469400,Live,4341.41
MCH1838,Manda-Deshpande,05942,Stationery,Partnership,jalandhar,Punjab,1756966936,XYTA4197098019941,A,"INR 2,224.32"
MCH9946,Koshy Group,UNKNOWN,Stationery,PRIVATE-LIMITED,Hyderabad,Telangana,,XXXX9561,SUSPENDED,1728.0
5274,"Nair, Dave and Hayre",4131.0,TRAVEL,individual,BLR,Karnataka,08/04/2023,AJZR1927630901873,Active,INR 598.65
MCH3399,MUNI AND SONS,5699.0,garments,Private Limited,amritsar,Punjab,04/07/2024,2117257070,ACTIVE,-3737.76
mch5823,GARDE LLC,5311,Department Stores,SOLE_PROPRIETOR,bengaluru,Karnataka,15/03/2023,XXXX1484,Inactive,1075.77
MCH9130,Chhabra LLC,5812,eating place,PRIVATE-LIMITED,jalandhar,Punjab,09/12/2024,,Active,1786.29
mch3553,"Goda, Padmanabhan and Goswami",4131,Transportation,Individual,Jaipur,Rajasthan,,NA,Hold,"Rs. 1,035"
MCH2610,"Dhar, Mahajan and Sarkar",5912,Pharmacy,PRIVATE-LIMITED,Dilli,Delhi,1754763869,GLOR5725383010765,Active,-3319.36
MCH6392,NAZARETH PLC,7011,Hotel,individual,Hyd,Telangana,06-May-2023,2855125611,ACTIVE,"₹3,645.82"
mch6862,Misra-Dada,4814,TELECOM,PRIVATE_LIMITED,Kolkata,West Bengal,12-Aug-2025,XXXX0069,Live,Rs. 736
MCH-2564,Bumb and Sons,7011,Hotels,private_limited,Hyd,Telangana,18-Apr-2025,XXXX0675,ACTIVE,"₹1,155.71"
MCH7040,Bhasin-Lala,5942,Stationery,Individual,MUMBAI,Maharashtra,11/10/2025,FTZP5237157996499,Suspended,"INR 2,406.66"
MCH-3760,Das-Ahuja,5812,eating place,SOLE_PROPRIETOR,Lucknow,Uttar Pradesh,13-Jan-2023,QOFI2681256583657,Active,₹755.00
MCH 3700,"Sinha, Purohit and Shetty",5912,chemist,INDIVIDUAL,Bengaluru,Karnataka,01/04/2025,2727095091,Disabled,"INR 1,238.03"
MCH2232,Saha PLC,7011,HOTEL_LODGING,PARTNERSHIP,Dilli,Delhi,28-Sep-2023,8260481168,I,"Rs. 1,033"
MCH7422,Divan-Vaidya,5942,Book Store,individual,Jaipur,Rajasthan,26/07/2024 01:42 PM,7661131218,Suspended,170.31
MCH2849,Gokhale-Iyengar,MCC-4814,TELECOM,Partnership,Jalandhar,Punjab,,8509639866,ACTIVE,1215.62
MCH3572,Kohli PLC,,TRAVEL,sole_proprietor,DELHI,Delhi,20-Nov-2025,XXXX5864,ACTIVE,-1042.66
mch9001,Sangha-Ravi,05912,Pharmacy,INDIVIDUAL,Bangalore,Karnataka,10-17-2024,,Enabled,₹242.09
MCH7473,"Goswami, Narang and Chaudhari",5411,groceries,Partnership,Hyd,Telangana,,NA,Active,1709.42
MCH8358,Tripathi-Borah,5912,Pharmacies,Private Limited,kolkata,West Bengal,2025/06/12,BKSI3267781366733,Live,"₹1,758.66"
MCH7463,CHAUDRY-NATARAJAN,5912,MEDICAL_STORE,PARTNERSHIP,chennai,Tamil Nadu,05/07/2025 02:13 PM,VIFS4477584866493,ACTIVE,
MCH8910,Varkey Group,5912,Pharmacies,INDIVIDUAL,ludhiana,Punjab,2025-02-07 02:32:41,XXXX9985,ACTIVE,"INR 9,929.86"
MCH-2879,"Sidhu, Kumer and Venkatesh",4131,Bus/Taxi,partnership,BLR,Karnataka,14/02/2024,,ACTIVE,"₹1,726.80"
MCH3416,"Rau, Baral and Karan",4814.0,phone service,PRIVATE_LIMITED,Ludhiana,Punjab,2024/02/02,NA,Live,Rs. 894
MCH3600,Bhat-Naik,5999,Retail Other,PRIVATE-LIMITED,ASR,Punjab,,0307550331,A,"3,889.22"
MCH3571,"Aurora, Kamdar and Vasa",5411,kirana,Private Limited,LKO,Uttar Pradesh,03-Feb-2023,NA,A,583.65
MCH 1552,uppal plc,4131,transprt,SOLE_PROPRIETOR,HYDERABAD,Telangana,,NA,Live,"Rs. 1,136"
MCH9311,"Dyal, Mohan and Patla",5942,Books,SOLE-PROPRIETOR,Bengaluru,Karnataka,16-Feb-2025,8480146699,Live,1774.56
MCH5822,Gandhi-Krish,5311.0,Retail,Sole Proprietor,Bangalore,Karnataka,10/02/2023,7874103727,ACTIVE,1268.39
MCH1861,Vora-Balan,5411,groceries,Sole Proprietor,Pune,Maharashtra,17/10/2025 12:39 AM,MBHV3858162453364,Disabled,2646.57
mch9811,natarajan-goswami,5699,Clothing,PARTNERSHIP,Mumbay,Maharashtra,2023-08-24 00:06:28,,Active,5908.31
MCH-7226,"Peri, Barad and Panchal",5942,Books,SOLE_PROPRIETOR,Delhi,Delhi,11-30-2024,VDWB1270434840968,ACTIVE,"Rs. 4,237"
MCH9245,zachariah-suri,5311,Retail,INDIVIDUAL,jalandhar,Punjab,2023/05/03,ZBKQ5898737738506,Enabled,₹328.18
MCH1219,Srinivas-Bobal,5912,Pharmacies,SOLE-PROPRIETOR,Madras,Tamil Nadu,27-Aug-2023,NA,Enabled,2814.27
MCH-3488,  Sarna-Ramaswamy  ,5699,Clothing,Private Limited,Kolkata,West Bengal,2025-12-10 17:02:29,XXXX7182,Enabled,"₹1,118.60"
MCH-1040,Krishnan and S0ns,5411,kirana,sole_proprietor,Jalandar,Punjab,2023/01/06,5805252531,Live,"₹1,030.03"
MCH-9140,Raghavan-Batta,4814,Telecom,INDIVIDUAL,bengaluru,Karnataka,2024-11-04 20:20:17,HHIC1764468874406,ACTIVE,755.01
MCH8870,Solanki-Cherian,4131,Transportation,PARTNERSHIP,Kolkata,West Bengal,04-Jul-2025,HJDK9008014525015,ACTIVE,"Rs. 1,597"
MCH 3541,"SRIVASTAVA, TELLA AND KONDA",4814,mobile recharge,PRIVATE-LIMITED,DELHI,Delhi,10-31-2024,XXXX6960,Inactive,"₹2,341.43"
MCH 4439,DESHPANDE LTD,5812.0,eating place,partnership,bengaluru,Karnataka,02-Apr-2025,XXXX4378,ACTIVE,-917.66
MCH2767,"Munshi, Kohli and Pai",,garments,private_limited,LKO,Uttar Pradesh,1772279230,6694122395,A,1994.09
MCH8606,Prabhakar Ltd,5942,Book Store,Partnership,Mumbay,Maharashtra,25/11/2024 10:32 PM,NA,Enabled,₹602.72
MCH9276,TRIVEDI-KUNDA,5699,CLOTHS,INDIVIDUAL,Delhi,Delhi,31/12/2025 04:58 AM,XXXX9182,Live,2310.01
MCH6692,Kamdar Inc,5999,Retail Other,PRIVATE_LIMITED,Lucknow,Uttar Pradesh,02/09/2023,NA,A,INR 116.28
MCH8057,Kalla Group,5912.0,MEDICAL_STORE,Sole Proprietor,Mumbai,Maharashtra,29-Aug-2025,NA,ACTIVE,437.01
MCH5263,"Narang, Kata and Pillai",5311,Department Stores,PRIVATE-LIMITED,Ludhiana,Punjab,12-08-2024,NA,A,
MCH8893,Anand-Dada,5411,kirana,PRIVATE-LIMITED,Delhi,Delhi,02-15-2023,NA,A,598.72
MCH4709,Ramakrishnan-Palla,4814,phone service,individual,BLR,Karnataka,15/02/2026,AMXA0608566091033,Live,1190.3
MCH2444,"Sachar, Das and Deo",4131,Bus/Taxi,SOLE_PROPRIETOR,Jalandar,Punjab,12-May-2025,NA,Enabled,₹563.27
MCH7580,"Setty, Kala and Ramesh",7011,Hotel,PARTNERSHIP,JPR,Rajasthan,2025/10/20,,ACTIVE,-377.84
MCH1087,"Mitter, Sawhney and Luthra",7011,Hotels,Partnership,Madras,Tamil Nadu,04-19-2025,,SUSPENDED,"INR 2,381.71"
mch4066,Nazareth Group,UNKNOWN,Book Store,SOLE-PROPRIETOR,Kolkata,West Bengal,2023-01-28 16:03:19,XMZT2343976498711,ACTIVE,-507.68
8169,"Kapur, Prashad and Srinivasan",5999,Miscellaneous,INDIVIDUAL,Jaipur,Rajasthan,11/03/2024,XXXX1277,ACTIVE,"Rs. 1,294"
MCH-9022,"Kunda,DugarandKari",5699,garments,individual,amritsar,Punjab,24/01/2026,NA,A,"Rs. 1,439"
MCH3287,"dave, ganesan and biswas",5311,Retail,Individual,Bengaluru,Karnataka,,7925995111,ACTIVE,"Rs. 1,007"
MCH2522,Savant-Sangha,5311,Retail,PARTNERSHIP,MUMBAI,Maharashtra,01/03/2024 03:56 PM,1167145374,Active,702.03
MCH 4362,Sura LLC,7011,HOTEL_LODGING,INDIVIDUAL,Jaipur,Rajasthan,2023/04/23,2143307806,S,Rs. 218
MCH9060,"RAMASWAMY, SINGHAL AND DEEP",05999,Retail Other,INDIVIDUAL,mumbai,Maharashtra,01/01/2023,,Enabled,"Rs. 1,011"
mch5890,Apte-Sant,5311,Department Store,partnership,ASR,Punjab,27/01/2026,BNKX3894227656030,INACTIVE,"2,687.77"
MCH1327,GandhiPLC,5699,garments,SOLE-PROPRIETOR,LKO,Uttar Pradesh,02-Nov-2023,XXXX1458,Enabled,902.09
MCH8636,GHOSH-DASH,05942,Stationery,PARTNERSHIP,ASR,Punjab,2023-09-06 09:12:03,8172688665,A,"INR 3,699.41"
MCH2676,"Kohli, Biswas and Aggarwal",5912,chemist,PARTNERSHIP,Pune,Maharashtra,2026/01/30,LQDP7543612313020,INACTIVE,
MCH6654,Tella Group,5812,Restaurant,SOLE_PROPRIETOR,HYDERABAD,Telangana,,,Active,"Rs. 1,438"
MCH2418,Majumdar-Hegde,5411,groceries,Partnership,pune,Maharashtra,09/06/2023 01:09 PM,NA,A,-2787.7
MCH4148,"Muni, Chaudhari and De",5999,Other,PRIVATE-LIMITED,kolkata,West Bengal,20-Dec-2024,2868917120,Disabled,"₹2,139.38"
MCH4285,Bhatnagar-Atwal,5942.0,Book Store,partnership,jalandhar,Punjab,,NA,Closed,INR 988.90
MCH7362,"Rege, Thaker and Sinha",5912,MEDICAL_STORE,PRIVATE-LIMITED,pune,Maharashtra,2025/01/29,NA,Live,"INR 1,915.79"
MCH5683,Chauhan-Chakraborty,5912,MEDICAL_STORE,private_limited,Madras,Tamil Nadu,06/06/2025 12:35 AM,8678287299,ACTIVE,
MCH7196,Kunda-Bakshi,05311,Retail,PRIVATE-LIMITED,Kolkata,West Bengal,2026/02/08,NA,Suspended,859.44
MCH5040,NAYAR-KHATRI,4814,TELECOM,INDIVIDUAL,pune,Maharashtra,30/04/2025 04:40 AM,NA,Live,1055.33
MCH5639,"Viswanathan, Gupta and Varghese",7011,Hotel,sole_proprietor,Bombay,Maharashtra,2023/09/02,,Enabled,"Rs. 2,712"
MCH7048,Manda Inc,5942,Books,SOLE-PROPRIETOR,Calcutta,West Bengal,17/02/2024 04:08 AM,1555117689,Active,Rs. 776
mch9492,Mitra Gr0up,5912,chemist,PRIVATE_LIMITED,Kolkata,West Bengal,07-13-2024,8155802263,A,"1,049.00"
MCH7758,"memon, agate and deshpande",05699,Clothing,partnership,mumbai,Maharashtra,12-27-2023,KYBY5368849904131,ACTIVE,INR 362.28
MCH3668,Pandey-Uppal,MCC-4131,Transportation,SOLE-PROPRIETOR,pune,Maharashtra,1725386991,XXXX9816,Enabled,795.26
MCH 8828,RANGANATHAN AND SONS,MCC-4131,TRAVEL,Individual,amritsar,Punjab,2026-01-02 04:46:18,,Active,
MCH6774,PARSA LTD,5699,CLOTHS,PRIVATE_LIMITED,ASR,Punjab,17/01/2023,,Live,"2,007.14"
MCH2105,Nagar-Misra,5912,chemist,PRIVATE_LIMITED,jaipur,Rajasthan,2024-03-17 02:55:14,DJMK6141720098442,ACTIVE,"₹1,101.76"
MCH-8681,Suri Ltd,5699,Clothing,partnership,jalandhar,Punjab,1752896034,TFNO3503811861510,Live,1034.26
MCH3144,raval-korpal,MCC-7011,Hotels,PARTNERSHIP,New Delhi,Delhi,,,Live,1879.74
mch7639,Comar PLC,5411,groceries,PRIVATE-LIMITED,delhi,Delhi,29/11/2023,,Enabled,"₹2,058.56"
MCH1446,Sunder-Sathe,5311,Department Stores,SOLE-PROPRIETOR,Chennai,Tamil Nadu,11-18-2024,XXXX0028,A,"₹3,885.08"
MCH5749,"Chaudry, Minhas and Chatterjee",5812,Food,PRIVATE-LIMITED,Bombay,Maharashtra,09-May-2024,NA,ACTIVE,"Rs. 1,621"
MCH 5812,aurora and sons,7011,Hotel,Sole Proprietor,HYDERABAD,Telangana,03-03-2024,7984668048,ACTIVE,410.12
MCH7667,solanki llc,4814,TELECOM,Sole Proprietor,lucknow,Uttar Pradesh,28-Jun-2024,,Live,1620.69
MCH8798,Ch0wdhury-Su1e,5311,DEPT_STORE,INDIVIDUAL,Jalandhar,Punjab,1735353506,CPUC4526229447155,A,₹207.92
MCH2084,"Murthy, Dutt and Bakshi",4131,TRAVEL,private_limited,mumbai,Maharashtra,03-Apr-2024,NA,Live,659.75
mch6583,Raval-Badal,5912,Pharmacies,INDIVIDUAL,kolkata,West Bengal,2025/11/07,6285750236,A,"Rs. 2,083"
MCH4463,Bera-Kota,5699,CLOTHS,partnership,Amritsar,Punjab,03/08/2024,NA,S,"Rs. 4,533"
MCH4205,Behl-Narula,05311,DEPT_STORE,SOLE-PROPRIETOR,Calcutta,West Bengal,1701118285,NA,Live,"Rs. 4,442"
MCH9856,"Gala, Nadig and Borra",5411,Grocery,partnership,Lucknow,Uttar Pradesh,13/10/2025 11:24 PM,DZVT3507500653540,A,1744.37
2550,Dhaliwal LLC,4814,TELECOM,individual,chennai,Tamil Nadu,2024/08/25,NA,Enabled,-291.0
MCH3122,"  Bobal, Ramachandran and Guha  ",5912,chemist,SOLE-PROPRIETOR,Kolkata,West Bengal,21-Jan-2025,FHGU4599451146972,Active,1010.17
mch6844,"bedi, gill and dube",MCC-7011,Hospitality,Partnership,Kolkata,West Bengal,11/06/2025,MUIE3650763763562,ACTIVE,INR 713.58
MCH3221,Baria-Dube,7011,Hotels,Sole Proprietor,Kolkata,West Bengal,,CKDG4069954350716,Disabled,338.34
MCH9595,Kapur Inc,5999,Miscellaneous,PRIVATE_LIMITED,chennai,Tamil Nadu,10-26-2023,FKYL3305691122715,Live,
MCH4051,Dixit-Chaudry,,DEPT_STORE,Private Limited,Lucknow,Uttar Pradesh,17/08/2024,RUAK0632911011346,A,
MCH 2231,"Goyal, Balakrishnan and Patla",7011,HOTEL_LODGING,private_limited,BLR,Karnataka,2024-11-10 09:09:32,,INACTIVE,"INR 1,360.71"
MCH4028,TANEJA-BHATTACHARYYA,4131,Transport,PARTNERSHIP,Lucknow,Uttar Pradesh,14-Jul-2023,,Live,"Rs. 2,673"
MCH3139,"Chaudhry, Barman and Choudhury",5942,BOOKS_STATIONERY,Sole Proprietor,Bengaluru,Karnataka,2024-01-12 22:39:28,5767179524,ACTIVE,"Rs. 4,138"
MCH9038,"Dara, Pai and Saxena",UNKNOWN,garments,Sole Proprietor,LDH,Punjab,04-18-2024,0739300438,Inactive,2740.86
MCH2172,Pandey Group,5699.0,Clothing,INDIVIDUAL,Amritsar,Punjab,03-Oct-2023,NA,Closed,544.85
mch6278,"Keer, Sha and Sama",05912,Medical,PARTNERSHIP,kolkata,West Bengal,2025/08/23,2867105387,Enabled,"8,713.68"
MCH-1491,Tripathi Ltd,MCC-5699,Apparel,PRIVATE_LIMITED,Calcutta,West Bengal,20-Jun-2024,XXXX2255,A,-1820.04
mch3021,"Gupta, Mukherjee and Setty",4131,Bus/Taxi,sole_proprietor,Mumbai,Maharashtra,14-Feb-2026,XXXX2366,ACTIVE,INR 614.86
MCH6676,Balakrishnan-Baral,4131,Transport,PARTNERSHIP,chennai,Tamil Nadu,1754129871,NA,A,"₹1,126.87"
MCH4277,Khalsa Inc,MCC-5311,DEPT_STORE,Individual,Amritsar,Punjab,2023-01-31 21:37:31,FHSK9777802879372,ACTIVE,"INR 1,332.99"
MCH8210,Bains Group,5912,Medical,PARTNERSHIP,delhi,Delhi,2025/05/06,4433554214,Enabled,"Rs. 2,128"
MCH6158,"Dhingra, Ratti and Palla",4131,Bus/Taxi,Sole Proprietor,Amritsar,Punjab,26/04/2023,VDGT0468038681462,ACTIVE,1443.6
MCH 5669,"Sodhi, Luthra and Batta",5812,Restaurants,private_limited,Jalandhar,Punjab,2025-10-08 07:29:30,XXXX1040,Enabled,1557.34
MCH4741,KARA AND SONS,,Miscellaneous,PARTNERSHIP,jaipur,Rajasthan,02-13-2023,XXXX2970,Active,"2,009.21"
MCH8965,bajaj ltd,5942,Stationery,INDIVIDUAL,Chennai,Tamil Nadu,30/01/2025 07:02 AM,XXXX4056,Active,Rs. 326
MCH9651,Thakkar-Dass,5311,Department Stores,private_limited,jalandhar,Punjab,1679976808,NA,ACTIVE,"Rs. 2,535"
MCH3251,BALAN-KUNDA,5411,Grocery,INDIVIDUAL,LDH,Punjab,14/12/2024,NA,Enabled,"₹3,266.06"
MCH4338,Johal-Dara,7011.0,Hotel,INDIVIDUAL,JPR,Rajasthan,06/07/2025 08:41 PM,XXXX8581,Blocked,"₹3,419.42"
MCH3938,Acharya Group,7011,Hotel,Sole Proprietor,Kolkata,West Bengal,10-17-2024,NA,Active,2349.37
MCH9223,Ram LLC,5912,MEDICAL_STORE,SOLE_PROPRIETOR,delhi,Delhi,,NA,A,₹633.68
MCH-1922,"DEO, SARAF AND KALE",,Stationery,SOLE-PROPRIETOR,lucknow,Uttar Pradesh,,NA,ACTIVE,"₹2,507.85"
MCH8819,AcharyaInc,5912,MEDICAL_STORE,PRIVATE-LIMITED,ludhiana,Punjab,27/02/2024,XXXX4379,ACTIVE,"₹2,075.22"
mch2106,"  Doctor, Karnik and Sridhar  ",5999,Retail Other,partnership,bengaluru,Karnataka,16-Aug-2023,XXXX6082,I,871.69
MCH5493,KANT-BHANDARI,7011,Hospitality,INDIVIDUAL,Madras,Tamil Nadu,,,Active,"₹2,521.07"
mch9745,ramanathan-kara,4131,TRAVEL,sole_proprietor,Madras,Tamil Nadu,2023-11-27 13:35:38,,ACTIVE,
mch9104,Mannan-Kaul,4131,Bus/Taxi,sole_proprietor,amritsar,Punjab,17/08/2023 02:59 PM,XXXX9446,Enabled,-1425.14
5619,"Iyer, Lata and Bhatnagar",4131,transprt,PARTNERSHIP,Bengaluru,Karnataka,09/07/2025,XXXX4930,ACTIVE,"Rs. 5,962"
7013,"Batra,NarangandGala",5912,MEDICAL_STORE,SOLE_PROPRIETOR,New Delhi,Delhi,02-Mar-2025,XXXX0133,ACTIVE,"2,875.47"
MCH 3558,BRAHMBHATT-PERI,7011,Hotels,SOLE-PROPRIETOR,Poona,Maharashtra,2025-10-14 11:56:55,VGYH0383362932637,Enabled,
MCH8504,Kohli PLC,5411,groceries,sole_proprietor,Madras,Tamil Nadu,2025-05-05 19:30:15,5858195769,Live,977.26
