txn_id,timestamp,timestamp_status,user_id,merchant_id,amount,amount_status,utr,utr_status,mcc,mcc_status,status,full_name,pan,pan_status,aadhaar,aadhaar_status,date_of_birth,age_status,city,state,monthly_income,income_status,occupation,signup_timestamp,signup_date,account_age_days,signup_status,risk_segment,kyc_status,merchant_name,mcc_mer,merchant_category,business_type,city_mer,state_mer,onboarding_date,settlement_account,merchant_status,declared_avg_ticket_size,merchant_id_category,onboarding_date_status,settlement_account_status,merchant_status_status,ticket_size_status,txn_id_clean,dispute_count,total_disputed_amount,latest_reported,top_reason_code,max_severity,is_kyc_linked,is_merchant_linked,is_disputed,mcc_derived,age,flag_amount_anomaly,flag_utr_invalid,flag_missing_utr_and_failed,flag_mcc_invalid,flag_kyc_doc_invalid,flag_kyc_doc_missing,flag_underage,flag_income_anomaly,flag_rejected_kyc_active,flag_under_review_kyc_active,flag_brand_new_account,flag_merchant_suspended,flag_merchant_status_unknown,flag_ticket_size_imputed,flag_amount_vs_ticket_mismatch,flag_high_severity_dispute,flag_unauthorized_reason,flag_disputed_amount_mismatch,flag_unlinked_kyc,flag_unlinked_merchant,txn_hour,txn_day_of_week,is_weekend,is_night_txn,flag_round_amount,signup_date_parsed,days_since_signup_at_txn,user_txn_count,user_total_volume,user_dispute_count,user_failed_count,user_distinct_merchants,user_max_single_txn,user_failed_rate,user_avg_amount,user_std_amount,user_amount_zscore,flag_amount_zscore_outlier,user_income_to_spend_ratio,flag_income_spend_mismatch,flag_new_account_high_volume,flag_invalid_kyc_high_volume,merchant_txn_count,merchant_total_volume,merchant_dispute_count,merchant_disputed_txn_count,merchant_chargeback_ratio,merchant_ratio_insufficient_sample,flag_merchant_above_category_median,category_txn_count,category_total_volume,category_dispute_count,category_chargeback_ratio,user_cycle_score,merchant_cycle_score,flag_count,fraud_risk_score,risk_tier
TXN00000366,2026-03-20 10:49:41,VALID,USR11518,MCH3862,9658.7,VALID,UTR7421428114,VALID,7011.0,VALID,SUCCESS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,10,4,False,False,False,,,1,9658.7,0.0,0,1,9658.7,0.0,9658.7,,,False,,False,False,False,2,11036.78,0.0,0,,True,False,,,,,0.0,0.0,0,0.0,LOW
TXN00002929,2026-12-02 00:04:25,VALID,USR51168,MCH8502,18858.66,VALID,UTR1086563398,VALID,5912.0,VALID,SUCCESS,Anya Raj,GIPQY1620J,VALID,0878445753916,INVALID,1974-12-12,VALID,Jaipur,Rajasthan,18011.0,STANDARD_INCOME,Salaried,08-30-2024,2024-08-30,744.0,DATE_ONLY,High,APPROVED,,,,,,,,,,,,,,,,,,,,,,True,False,False,0,51.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,2,False,True,False,2024-08-30,824.0,1,18858.66,0.0,0,1,18858.66,0.0,18858.66,,,False,0.08725528843484537,False,False,False,2,18557.65,1.0,1,,True,False,,,,,0.0,0.0,2,0.05555555555555555,LOW
TXN00004020,2026-03-24 13:38:23,VALID,USR56391,MCH8057,5757.54,VALID,UTR2052408683,VALID,5411.0,VALID,SUCCESS,,,,,,,,,,,,,,,,,,,Kalla Group,5912.0,Healthcare & Pharmacy,Sole Proprietorship,Mumbai,Maharashtra,2025-08-29,,Active,437.01,Unique,present,MISSING,PROVIDED,PROVIDED,,,,,,,False,True,False,0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,13,1,False,False,False,,,4,46190.91,1.0,2,4,21759.52,0.5,11547.7275,8492.54428930606,-0.6817965621081413,False,,False,False,False,7,64530.979999999996,1.0,1,0.14285714285714285,False,True,863.0,10265985.45,109.0,0.12630359212050984,0.0,0.0,2,0.0984126984126984,LOW
TXN00006961,2026-01-04 16:16:53,VALID,USR92802,MCH5267,13288.19,VALID,UTR8083167270,VALID,5812.0,VALID,PROCESSING,Zansi Arora,HBFBY5952Y,VALID,628062744493,VALID,2001-01-22,VALID,Bengaluru,Karnataka,12958.0,STANDARD_INCOME,Retired,2024/05/18,2024-05-18,848.0,DATE_ONLY,Low,APPROVED,"Chandra, Som And Grewal",4131.0,Transport & Travel,Individual,Hyderabad,Telangana,2025-11-30,2585843766,Active,999.83,Unique,present,VALID_NUMERIC,PROVIDED,PROVIDED,TXN00006961,1.0,2280.65,2026-02-03 00:00:00,WRONG_AMOUNT,MEDIUM,True,True,True,0,25.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,16,6,True,False,False,2024-05-18,596.0,1,13288.19,1.0,0,1,13288.19,0.0,13288.19,,,False,0.08545679631630396,False,False,False,1,13288.19,1.0,1,,True,False,991.0,11848066.26,143.0,0.1442986881937437,0.0,0.0,2,0.05555555555555555,LOW
TXN00010527,2026-03-14 12:50:17,VALID,USR31300,MCH3093,14568.02,VALID,UTR0635618723,VALID,5411.0,VALID,SUCCESS,,,,,,,,,,,,,,,,,,,"Dube, Venkatesh And Jha",5999.0,Other / Misc,Private Limited,Kolkata,West Bengal,2024-10-22,PHHT2563139884519,Active,0.1107,Found Duplicate,present,ALPHANUMERIC_IBAN,PROVIDED,PROVIDED,,,,,,,False,True,False,0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,12,5,True,False,False,,,2,16022.150000000001,0.0,0,2,14568.02,0.0,8011.075000000001,9272.920546734455,0.7071067811865475,False,,False,False,False,2,24840.98,0.0,0,,True,False,1230.0,14529247.47,168.0,0.13658536585365855,0.0,0.0,1,0.027777777777777776,LOW
TXN00006872,2026-01-22 05:00:51,VALID,USR28430,MCH7606,2082.0,VALID,,MISSING,,MISSING,SUCCESS,Manthan Nagarajan,HIYNS9246A,VALID,5033136268633,INVALID,1964-03-07,VALID,Kolkata,West Bengal,58631.0,STANDARD_INCOME,Retired,2024-08-23 13:06:04,2024-08-23,751.0,VALID,Medium,APPROVED,Chaudhari Raman,5999.0,Other / Misc,Private Limited,Bengaluru,Karnataka,2024-08-27,,Unknown,296.04,Unique,present,MISSING,PROVIDED,PROVIDED,TXN00006872,1.0,0.0,2026-01-21 00:00:00,SERVICE_NOT_PROVIDED,LOW,True,True,True,0,62.0,False,True,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,5,3,False,False,False,2024-08-23,517.0,1,2082.0,1.0,0,1,2082.0,0.0,2082.0,,,False,0.0029591854138595625,False,False,False,3,23341.05,1.0,1,0.3333333333333333,False,True,1230.0,14529247.47,168.0,0.13658536585365855,0.0,0.0,4,0.21111111111111108,MEDIUM
TXN00008870,2026-07-03 19:50:33,VALID,USR86619,MCH4342,8762.41,VALID,UTR5384713172,VALID,5812.0,VALID,PROCESSING,,,,,,,,,,,,,,,,,,,S0M Plc,4814.0,Telecom,Private Limited,Jaipur,Rajasthan,2025-11-08,,Inactive,337.31,Found Duplicate,present,MISSING,PROVIDED,PROVIDED,TXN00008870,1.0,4628.47,2026-01-23 00:00:00,UNAUTHORIZED_TRANSACTION,MEDIUM,False,True,True,0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,False,19,4,False,False,False,,,1,8762.41,1.0,0,1,8762.41,0.0,8762.41,,,False,,False,False,False,4,44649.78,2.0,2,0.5,False,True,1079.0,13002303.95,143.0,0.13253012048192772,0.0,0.0,4,0.26111111111111107,MEDIUM
TXN00012694,2026-01-13 12:49:00,VALID,USR12533,MCH1561,20351.46,VALID,UTR3033664023,VALID,5942.0,MISSING,SUCCESS,,,,,,,,,,,,,,,,,,,Gera Kota,5942.0,Books & Stationery,Sole Proprietorship,Jaipur,Rajasthan,2024-06-15,8921681390,Inactive,0.53,Unique,present,VALID_NUMERIC,PROVIDED,PROVIDED,,,,,,,False,True,False,1,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,12,1,False,False,False,,,1,20351.46,0.0,0,1,20351.46,0.0,20351.46,,,False,,False,False,False,2,37091.94,0.0,0,,True,False,850.0,10256313.08,112.0,0.13176470588235295,0.0,0.0,1,0.027777777777777776,LOW
TXN00014225,2026-02-14 13:26:45,VALID,USR88575,MCH8513,13050.0,VALID,UTR8187941180,VALID,4131.0,VALID,SUCCESS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TXN00014225,1.0,0.0,2026-02-18 00:00:00,UNAUTHORIZED_TRANSACTION,MEDIUM,False,False,True,0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,13,5,True,False,False,,,1,13050.0,1.0,0,1,13050.0,0.0,13050.0,,,False,,False,False,False,5,66968.76,1.0,1,0.2,False,False,,,,,0.0,0.0,2,0.11555555555555555,LOW
TXN00001224,2026-01-15 17:32:58,VALID,USR15171,MCH9774,23590.96,VALID,UTR2121597769,VALID,5912.0,VALID,SUCCESS,,,,,,,,,,,,,,,,,,,Trivedi Group,5912.0,Healthcare & Pharmacy,Partnership,Jaipur,Rajasthan,2024-03-08,5443660478,Active,0.1811,Unique,present,VALID_NUMERIC,PROVIDED,PROVIDED,,,,,,,False,True,False,0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,17,3,False,False,False,,,1,23590.96,0.0,0,1,23590.96,0.0,23590.96,,,False,,False,False,False,2,34924.84,0.0,0,,True,False,863.0,10265985.45,109.0,0.12630359212050984,0.0,0.0,1,0.027777777777777776,LOW
TXN00012255,2026-03-10 20:09:27,VALID,USR71339,MCH5884,19939.25,VALID,UTR1870414250,VALID,5912.0,VALID,SUCCESS,Tanay Dube,HMCFM1620M,VALID,XXXXXXXX5059,MASKED,1979-04-22,VALID,Pune,Maharashtra,25359.0,STANDARD_INCOME,Unemployed,21/07/2025 06:14 AM,2025-07-21,419.0,VALID,Low,APPROVED,Raman And Sons,4131.0,Transport & Travel,Individual,Chennai,Tamil Nadu,,1966210053,Active,743.19,Unique,missing,VALID_NUMERIC,PROVIDED,PROVIDED,,,,,,,True,True,False,0,47.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,20,1,False,False,False,2025-07-21,232.0,1,19939.25,0.0,0,1,19939.25,0.0,19939.25,,,False,0.06552325275707507,False,False,False,4,58005.770000000004,0.0,0,0.0,False,False,991.0,11848066.26,143.0,0.1442986881937437,0.0,0.0,1,0.027777777777777776,LOW
TXN00014149,2026-02-21 21:27:11,VALID,USR50862,MCH1803,3527.18,VALID,UTR2697006576,VALID,7011.0,VALID,PROCESSING,Bhavini Mangal,ULFPV9806Q,VALID,370491803619,VALID,1998-08-08,VALID,Delhi,Delhi,14900.0,STANDARD_INCOME,Self Employed,05/11/2025,2025-05-11,490.0,DATE_ONLY,Medium,APPROVED,,,,,,,,,,,,,,,,,,,,,,True,False,False,0,28.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,21,5,True,False,False,2025-05-11,286.0,2,10847.18,0.0,0,2,7320.0,0.0,5423.59,2681.9287418199615,-0.7071067811865476,False,0.060666554809843405,False,False,False,2,22339.72,1.0,1,,True,False,,,,,0.0,0.0,0,0.0,LOW
TXN00006851,2026-01-22 08:32:55,VALID,USR11757,MCH8822,5676.7,VALID,UTR1843243468,VALID,5411.0,VALID,SUCCESS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,8,3,False,False,False,,,1,5676.7,0.0,0,1,5676.7,0.0,5676.7,,,False,,False,False,False,3,20103.37,0.0,0,0.0,False,False,,,,,0.0,0.0,0,0.0,LOW
TXN00014441,2026-03-12 07:04:08,VALID,USR29583,MCH3286,8071.0,VALID,,MISSING,,MISSING,SUCCESS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,0,,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,7,3,False,False,False,,,1,8071.0,0.0,0,1,8071.0,0.0,8071.0,,,False,,False,False,False,3,37641.1,0.0,0,0.0,False,False,,,,,0.0,0.0,0,0.0,LOW
TXN00008930,2026-02-09 22:17:09,VALID,USR84754,MCH4615,24501.5,VALID,UTR5508448732,VALID,5912.0,VALID,SUCCESS,Ati Dass,RYNUN0754F,VALID,514884439149,VALID,1978-05-24,VALID,Hyderabad,Telangana,20939.0,STANDARD_INCOME,Farmer,07-07-2025,2025-07-07,433.0,DATE_ONLY,High,UNDER_REVIEW,,,,,,,,,,,,,,,,,,,,,,True,False,False,0,48.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,22,0,False,False,False,2025-07-07,217.0,1,24501.5,0.0,0,1,24501.5,0.0,24501.5,,,False,0.09751142206727478,False,False,False,2,49457.81,0.0,0,,True,False,,,,,0.0,0.0,0,0.0,LOW
TXN00016554,2026-03-09 19:46:18,VALID,USR41491,MCH2190,24092.54,VALID,UTR8669028108,VALID,5912.0,VALID,SUCCESS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,19,0,False,False,False,,,1,24092.54,0.0,0,1,24092.54,0.0,24092.54,,,False,,False,False,False,5,63843.240000000005,0.0,0,0.0,False,False,,,,,0.0,0.0,0,0.0,LOW
TXN00011169,2026-03-26 16:56:23,VALID,USR17742,MCH2716,12150.66,VALID,UTR6577452310,VALID,5812.0,VALID,SUCCESS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,16,3,False,False,False,,,1,12150.66,0.0,0,1,12150.66,0.0,12150.66,,,False,,False,False,False,6,86671.99,1.0,1,0.16666666666666666,False,False,,,,,0.0,0.0,0,0.049999999999999996,LOW
TXN00019246,2026-01-28 22:43:23,VALID,USR88766,MCH3705,24901.71,VALID,,MISSING,5812.0,MISSING,SUCCESS,,,,,,,,,,,,,,,,,,,"Prakash, Korpal And Narasimhan",5812.0,Food & Restaurant,Sole Proprietorship,Jaipur,Rajasthan,2025-11-10,,Unknown,753.96,Found Duplicate,present,MISSING,PROVIDED,PROVIDED,,,,,,,False,True,False,1,,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,22,2,False,False,False,,,2,43566.53,0.0,0,2,24901.71,0.0,21783.265,4410.1472125145665,0.7071067811865475,False,,False,False,False,4,70623.95,0.0,0,0.0,False,False,843.0,10088669.0,107.0,0.1269276393831554,0.0,0.0,1,0.027777777777777776,LOW
TXN00017859,2026-01-01 02:20:42,VALID,USR93994,MCH3179,10174.49,VALID,UTR2533012042,VALID,5912.0,VALID,FAILED,,,,,,,,,,,,,,,,,,,"Din,Mukhopadhyayandbawa",5999.0,Other / Misc,Sole Proprietorship,Chennai,Tamil Nadu,2023-10-31,UQUU0653302527343,Suspended,1687.99,Found Duplicate,present,ALPHANUMERIC_IBAN,PROVIDED,PROVIDED,,,,,,,False,True,False,0,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,2,3,False,True,False,,,1,10174.49,0.0,1,1,10174.49,1.0,10174.49,,,False,,False,False,False,1,10174.49,0.0,0,,True,False,1230.0,14529247.47,168.0,0.13658536585365855,0.0,0.0,3,0.08333333333333333,LOW
TXN00007811,2026-01-02 03:32:33,VALID,USR32245,MCH9746,5585.02,VALID,UTR5441484692,VALID,5411.0,VALID,SUCCESS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TXN00007811,1.0,1224.0,2026-02-18 00:00:00,SERVICE_NOT_PROVIDED,HIGH,False,False,True,0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,3,4,False,True,False,,,3,36233.46,1.0,0,3,22761.17,0.0,12077.82,9323.388020591012,-0.6963992044158663,False,,False,False,False,2,22012.02,1.0,1,,True,False,,,,,0.0,0.0,3,0.08333333333333333,LOW
TXN00007975,2026-02-26 23:37:19,VALID,USR70464,MCH5433,12911.0,VALID,UTR6422132260,VALID,5699.0,MISSING,SUCCESS,,,,,,,,,,,,,,,,,,,Subramanian Plc,5699.0,Apparel,Partnership,Ludhiana,Punjab,2024-07-06,XXXX5051,Active,673.68,Unique,present,MASKED,PROVIDED,PROVIDED,,,,,,,False,True,False,1,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,23,3,False,False,False,,,1,12911.0,0.0,0,1,12911.0,0.0,12911.0,,,False,,False,False,False,2,31169.24,0.0,0,,True,False,884.0,10588724.41,110.0,0.1244343891402715,0.0,0.0,1,0.027777777777777776,LOW
TXN00007736,2026-03-13 13:35:45,VALID,USR72747,MCH5436,15849.91,VALID,UTR4020093918,VALID,,MISSING,SUCCESS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,0,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,13,4,False,False,False,,,1,15849.91,0.0,0,1,15849.91,0.0,15849.91,,,False,,False,False,False,1,15849.91,0.0,0,,True,False,,,,,0.0,0.0,0,0.0,LOW
TXN00003225,2026-02-10 02:16:00,VALID,USR57714,MCH7405,-4152.05,NEGATIVE,UTR5204108193,VALID,5411.0,VALID,SUCCESS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,0,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,2,1,False,True,False,,,1,-4152.05,0.0,0,1,-4152.05,0.0,-4152.05,,,False,,False,False,False,5,23821.7,0.0,0,0.0,False,False,,,,,0.0,0.0,2,0.05555555555555555,LOW
TXN00017369,2026-02-12 08:05:53,VALID,USR72454,MCH8523,16279.77,VALID,UTR9137563049,VALID,5411.0,VALID,SUCCESS,Eiravati Lala,ZNJGQ0337R,VALID,3322675236,INVALID,1962-07-09,VALID,Mumbai,Maharashtra,28885.0,STANDARD_INCOME,Farmer,01-06-2026,2026-01-06,250.0,DATE_ONLY,Low,APPROVED,,,,,,,,,,,,,,,,,,,,,,True,False,False,0,64.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,8,3,False,False,False,2026-01-06,37.0,1,16279.77,0.0,0,1,16279.77,0.0,16279.77,,,False,0.04696719750735676,False,False,False,1,16279.77,0.0,0,,True,False,,,,,0.0,0.0,1,0.027777777777777776,LOW
TXN00004275,2026-01-04 13:40:08,VALID,USR54054,MCH5926,15049.15,VALID,UTR6000753387,VALID,4131.0,VALID,SUCCESS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,13,6,True,False,False,,,1,15049.15,0.0,0,1,15049.15,0.0,15049.15,,,False,,False,False,False,3,38329.32,0.0,0,0.0,False,False,,,,,0.0,0.0,0,0.0,LOW
TXN00016993,2026-03-25 21:58:05,VALID,USR15248,MCH6551,13712.82,VALID,UTR4558178686,VALID,7011.0,VALID,FAILED,,,,,,,,,,,,,,,,,,,Kala Llc,4131.0,Transport & Travel,Private Limited,Jaipur,Rajasthan,2025-09-11,,Active,1023.91,Found Duplicate,present,MISSING,PROVIDED,MISSING_OR_INVALID,,,,,,,False,True,False,0,,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,21,2,False,False,False,,,1,13712.82,0.0,1,1,13712.82,1.0,13712.82,,,False,,False,False,False,1,13712.82,0.0,0,,True,False,991.0,11848066.26,143.0,0.1442986881937437,0.0,0.0,1,0.027777777777777776,LOW
TXN00004762,2026-01-13 19:59:25,VALID,USR87444,MCH5594,24672.53,VALID,UTR2089158378,VALID,5411.0,VALID,SUCCESS,,,,,,,,,,,,,,,,,,,Anne Ltd,4814.0,Telecom,Private Limited,Hyderabad,Telangana,2024-03-16,7934234539,Active,1557.37,Found Duplicate,present,VALID_NUMERIC,PROVIDED,PROVIDED,,,,,,,False,True,False,0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,19,1,False,False,False,,,1,24672.53,0.0,0,1,24672.53,0.0,24672.53,,,False,,False,False,False,2,44224.57,1.0,1,,True,False,1079.0,13002303.95,143.0,0.13253012048192772,0.0,0.0,1,0.027777777777777776,LOW
TXN00014477,2026-01-28 00:51:11,VALID,USR19306,MCH2037,22871.25,VALID,UTR3738123566,VALID,5411.0,VALID,SUCCESS,,,,,,,,,,,,,,,,,,,Kadakia Llc,5411.0,Grocery,Partnership,Delhi,Delhi,2024-10-13,ZTLJ8328872113925,Active,426.54,Found Duplicate,present,ALPHANUMERIC_IBAN,PROVIDED,PROVIDED,,,,,,,False,True,False,0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0,2,False,True,False,,,1,22871.25,0.0,0,1,22871.25,0.0,22871.25,,,False,,False,False,False,3,51255.67,0.0,0,0.0,False,False,895.0,10910200.26,127.0,0.1418994413407821,0.0,0.0,2,0.05555555555555555,LOW
TXN00000163,2026-08-02 18:40:14,VALID,USR21895,MCH9805,15841.91,VALID,UTR3249629065,VALID,5912.0,VALID,SUCCESS,,,,,,,,,,,,,,,,,,,Sha Mitter,5311.0,Retail,Partnership,Jalandhar,Punjab,,6239132906,Active,1993.26,Unique,missing,VALID_NUMERIC,PROVIDED,PROVIDED,,,,,,,False,True,False,0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,18,6,True,False,False,,,1,15841.91,0.0,0,1,15841.91,0.0,15841.91,,,False,,False,False,False,4,60885.630000000005,1.0,1,0.25,False,True,321.0,3825133.25,41.0,0.1277258566978193,0.0,0.0,2,0.13055555555555554,LOW
TXN00001675,2026-01-27 15:35:08,VALID,USR22920,MCH1744,19753.0,VALID,UTR1840897669,DUPLICATE,7011.0,VALID,SUCCESS,,,,,,,,,,,,,,,,,,,"Mani, Tara And Mane",4131.0,Transport & Travel,Sole Proprietorship,Ludhiana,Punjab,2023-03-20,,Inactive,466.22,Unique,present,MISSING,PROVIDED,PROVIDED,TXN00001675,1.0,994.02,2026-03-04 11:48:00,SERVICE_NOT_PROVIDED,MEDIUM,False,True,True,0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,15,1,False,False,False,,,1,19753.0,1.0,0,1,19753.0,0.0,19753.0,,,False,,False,False,False,3,29529.190000000002,3.0,3,1.0,False,True,991.0,11848066.26,143.0,0.1442986881937437,0.75,0.75,3,0.5333333333333333,HIGH
TXN00004958,2026-02-03 00:00:00,DATE_ONLY,USR75147,MCH6317,15872.26,VALID,UTR5719669324,VALID,5912.0,VALID,PROCESSING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,0,1,False,True,False,,,1,15872.26,0.0,0,1,15872.26,0.0,15872.26,,,False,,False,False,False,2,38899.79,0.0,0,,True,False,,,,,0.0,0.0,1,0.027777777777777776,LOW
TXN00003155,2026-03-01 12:33:08,VALID,USR46697,MCH3893,11069.21,VALID,UTR9061896115,VALID,5812.0,VALID,SUCCESS,,,,,,,,,,,,,,,,,,,Dhingra Chaudhuri,5912.0,Healthcare & Pharmacy,Sole Proprietorship,Chennai,Tamil Nadu,2025-08-03,XXXX2466,Active,2445.5,Found Duplicate,present,MASKED,PROVIDED,PROVIDED,,,,,,,False,True,False,0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,12,6,True,False,False,,,1,11069.21,0.0,0,1,11069.21,0.0,11069.21,,,False,,False,False,False,5,45950.409999999996,0.0,0,0.0,False,False,863.0,10265985.45,109.0,0.12630359212050984,0.0,0.0,0,0.0,LOW
TXN00014275,2026-03-30 10:23:41,VALID,USR45735,MCH7638,4831.0,VALID,UTR2010410230,VALID,5411.0,VALID,SUCCESS,Qushi Chada,JRDKV3481L,VALID,825625699909,VALID,1986-12-26,VALID,Kolkata,West Bengal,21592.0,STANDARD_INCOME,Farmer,03/03/2026,2026-03-03,194.0,DATE_ONLY,Medium,APPROVED,,,,,,,,,,,,,,,,,,,,,,True,False,False,0,39.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,10,0,False,False,False,2026-03-03,27.0,1,4831.0,0.0,0,1,4831.0,0.0,4831.0,,,False,0.018645022847968384,False,False,False,5,69287.41,1.0,1,0.2,False,False,,,,,0.0,0.0,0,0.06,LOW
TXN00017704,2026-03-17 17:34:50,VALID,USR17630,MCH5674,19366.0,VALID,UTR5438286638,VALID,5411.0,VALID,SUCCESS,,,,,,,,,,,,,,,,,,,"Chhabra, Samra And Ghosh",5999.0,Other / Misc,Partnership,Mumbai,Maharashtra,,,Active,1727.77,Unique,missing,MISSING,PROVIDED,PROVIDED,,,,,,,False,True,False,0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,17,1,False,False,False,,,1,19366.0,0.0,0,1,19366.0,0.0,19366.0,,,False,,False,False,False,2,20092.02,0.0,0,,True,False,1230.0,14529247.47,168.0,0.13658536585365855,0.0,0.0,1,0.027777777777777776,LOW
TXN00010369,2026-02-09 00:00:00,DATE_ONLY,USR54126,MCH9317,15042.7,VALID,UTR2053366244,VALID,5411.0,VALID,SUCCESS,Jasmit Rege,SBAEH5364X,VALID,818958039467,VALID,2003-01-26,VALID,Pune,Maharashtra,70569.0,STANDARD_INCOME,Retired,19-Apr-2025,2025-04-19,512.0,DATE_ONLY,Low,APPROVED,,,,,,,,,,,,,,,,,,,,,,True,False,False,0,23.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0,False,True,False,2025-04-19,296.0,1,15042.7,0.0,0,1,15042.7,0.0,15042.7,,,False,0.017763583632095303,False,False,False,4,60656.11,0.0,0,0.0,False,False,,,,,0.0,0.0,1,0.027777777777777776,LOW
TXN00011095,2026-03-06 15:41:26,VALID,USR54789,MCH2969,11768.91,VALID,,MISSING,5912.0,VALID,SUCCESS,,,,,,,,,,,,,,,,,,,Randhawa Karnik,7011.0,Hospitality & Hotels,Sole Proprietorship,Bengaluru,Karnataka,2023-07-27,,Active,310.59,Unique,present,MISSING,PROVIDED,PROVIDED,,,,,,,False,True,False,0,,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,15,4,False,False,False,,,1,11768.91,0.0,0,1,11768.91,0.0,11768.91,,,False,,False,False,False,1,11768.91,0.0,0,,True,False,950.0,11123760.77,125.0,0.13157894736842105,0.0,0.0,1,0.027777777777777776,LOW
TXN00004295,2026-01-05 07:13:07,VALID,USR71762,MCH4026,9913.85,VALID,UTR0455110898,VALID,5912.0,VALID,SUCCESS,,,,,,,,,,,,,,,,,,,Nagy Ltd,5812.0,Food & Restaurant,Private Limited,Kolkata,West Bengal,,,Active,0.1027,Unique,missing,MISSING,PROVIDED,PROVIDED,,,,,,,False,True,False,0,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,7,0,False,False,False,,,1,9913.85,0.0,0,1,9913.85,0.0,9913.85,,,False,,False,False,False,3,33841.75,0.0,0,0.0,False,False,843.0,10088669.0,107.0,0.1269276393831554,0.0,0.0,1,0.027777777777777776,LOW
