ring_id,ring_type,cycle_accounts,entity_count,composite_score,cluster_volume,description
RING-SYNTH-0421,SYNTHETIC_IDENTITY_MULE_RING,USR91036 -> USR91036,2,0.7,0.0,"Duplicate PAN document shared across 2 customer profiles: Unnati Roy, Unnati Roy"
RING-SYNTH-0420,SYNTHETIC_IDENTITY_MULE_RING,USR35594 -> USR35594,2,0.7,4000.06,"Duplicate PAN document shared across 2 customer profiles: Indira Ramachandran, Indira Ramachandran"
RING-SYNTH-0419,SYNTHETIC_IDENTITY_MULE_RING,USR32653 -> USR32653,2,0.7,0.0,"Duplicate PAN document shared across 2 customer profiles: Ekavir Ganguly, Ekavir Ganguly"
RING-SYNTH-0418,SYNTHETIC_IDENTITY_MULE_RING,USR66154 -> USR66154,2,0.7,0.0,"Duplicate PAN document shared across 2 customer profiles: Umang Kala, Umang Kala"
RING-SYNTH-0417,SYNTHETIC_IDENTITY_MULE_RING,USR17810 -> USR17810,2,0.7,17099.91,"Duplicate PAN document shared across 2 customer profiles: Nachiketnayak, Nachiketnayak"
RING-SYNTH-0416,SYNTHETIC_IDENTITY_MULE_RING,USR51128 -> USR51128,2,0.7,0.0,"Duplicate PAN document shared across 2 customer profiles: Upasna Ramaswamy, Upasna Ramaswamy"
RING-SYNTH-0415,SYNTHETIC_IDENTITY_MULE_RING,USR68912 -> USR68912,2,0.7,1138.33,"Duplicate PAN document shared across 2 customer profiles: Rachana Sagar, Rachana Sagar"
RING-SYNTH-0414,SYNTHETIC_IDENTITY_MULE_RING,USR54829 -> USR54829,2,0.7,5479.52,"Duplicate PAN document shared across 2 customer profiles: Oeshi Dugar, Oeshi Dugar"
RING-SYNTH-0413,SYNTHETIC_IDENTITY_MULE_RING,USR42852 -> USR42852,2,0.7,0.0,"Duplicate PAN document shared across 2 customer profiles: Ekantika Bhat, Ekantika Bhat"
RING-SYNTH-0411,SYNTHETIC_IDENTITY_MULE_RING,USR16104 -> USR16104,2,0.7,0.0,"Duplicate PAN document shared across 2 customer profiles: Watika Deol, Watika Deol"
RING-SYNTH-0423,SYNTHETIC_IDENTITY_MULE_RING,USR66609 -> USR66609,2,0.7,0.0,"Duplicate PAN document shared across 2 customer profiles: Champak Johal, Champak Johal"
RING-SYNTH-0410,SYNTHETIC_IDENTITY_MULE_RING,USR35467 -> USR35467,2,0.7,11090.46,"Duplicate PAN document shared across 2 customer profiles: Kiaan Arya, Kiaan Arya"
RING-SYNTH-0409,SYNTHETIC_IDENTITY_MULE_RING,USR66382 -> USR66382,2,0.7,0.0,"Duplicate PAN document shared across 2 customer profiles: Megha Sibal, Megha Sibal"
RING-SYNTH-0408,SYNTHETIC_IDENTITY_MULE_RING,USR55761 -> USR55761,2,0.7,0.0,"Duplicate PAN document shared across 2 customer profiles: Girish Bhargava, Girish Bhargava"
RING-SYNTH-0407,SYNTHETIC_IDENTITY_MULE_RING,USR53191 -> USR53191,2,0.7,0.0,"Duplicate PAN document shared across 2 customer profiles: Wakeeta Comar, Wakeeta Comar"
RING-SYNTH-0406,SYNTHETIC_IDENTITY_MULE_RING,USR14497 -> USR14497,2,0.7,0.0,"Duplicate PAN document shared across 2 customer profiles: Amara Din, Amara Din"
RING-SYNTH-0405,SYNTHETIC_IDENTITY_MULE_RING,USR53258 -> USR53258,2,0.7,0.0,"Duplicate PAN document shared across 2 customer profiles: Tamanna Kulkarni, Tamanna Kulkarni"
RING-SYNTH-0404,SYNTHETIC_IDENTITY_MULE_RING,USR44574 -> USR44574,2,0.7,4610.69,"Duplicate PAN document shared across 2 customer profiles: Tanay Sem, Tanay Sem"
RING-SYNTH-0403,SYNTHETIC_IDENTITY_MULE_RING,USR50106 -> USR50106,2,0.7,0.0,"Duplicate PAN document shared across 2 customer profiles: Janaki Mani, Janaki Mani"
RING-SYNTH-0402,SYNTHETIC_IDENTITY_MULE_RING,USR22616 -> USR22616,2,0.7,13492.19,"Duplicate PAN document shared across 2 customer profiles: Om Kar, Om Kar"
RING-SYNTH-0422,SYNTHETIC_IDENTITY_MULE_RING,USR74973 -> USR74973,2,0.7,4594.77,"Duplicate PAN document shared across 2 customer profiles: Ladli Venkatesh, Ladli Venkatesh"
RING-SYNTH-0424,SYNTHETIC_IDENTITY_MULE_RING,USR34906 -> USR34906,2,0.7,0.0,"Duplicate PAN document shared across 2 customer profiles: Isha Thakkar, Isha Thakkar"
RING-SYNTH-0446,SYNTHETIC_IDENTITY_MULE_RING,USR10677 -> USR10677,2,0.7,0.0,"Duplicate PAN document shared across 2 customer profiles: Urvi Khanna, Urvi Khanna"
RING-SYNTH-0436,SYNTHETIC_IDENTITY_MULE_RING,USR11130 -> USR11130,2,0.7,4254.29,"Duplicate PAN document shared across 2 customer profiles: Sai Pai, Sai Pai"
RING-SYNTH-0445,SYNTHETIC_IDENTITY_MULE_RING,USR42719 -> USR42719,2,0.7,0.0,"Duplicate PAN document shared across 2 customer profiles: Etachadha, Etachadha"
RING-SYNTH-0444,SYNTHETIC_IDENTITY_MULE_RING,USR66412 -> USR66412,2,0.7,0.0,"Duplicate PAN document shared across 2 customer profiles: Urvi Khanna, Urvi Khanna"
RING-SYNTH-0443,SYNTHETIC_IDENTITY_MULE_RING,USR82609 -> USR82609,2,0.7,0.0,"Duplicate PAN document shared across 2 customer profiles: Ishita Mahajan, Ishita Mahajan"
RING-SYNTH-0442,SYNTHETIC_IDENTITY_MULE_RING,USR25335 -> USR25335,2,0.7,0.0,"Duplicate PAN document shared across 2 customer profiles: Chasmum Sanghvi, Chasmum Sanghvi"
RING-SYNTH-0441,SYNTHETIC_IDENTITY_MULE_RING,USR53973 -> USR53973,2,0.7,0.0,"Duplicate PAN document shared across 2 customer profiles: Abeer Thakur, Abeer Thakur"
RING-SYNTH-0440,SYNTHETIC_IDENTITY_MULE_RING,USR94804 -> USR94804,2,0.7,0.0,"Duplicate PAN document shared across 2 customer profiles: Chakrika Pathak, Chakrika Pathak"
RING-SYNTH-0439,SYNTHETIC_IDENTITY_MULE_RING,USR64112 -> USR64112,2,0.7,0.0,"Duplicate PAN document shared across 2 customer profiles: Sneha Iyengar, Sneha Iyengar"
RING-SYNTH-0438,SYNTHETIC_IDENTITY_MULE_RING,USR48734 -> USR48734,2,0.7,9881.94,"Duplicate PAN document shared across 2 customer profiles: Oscar De, Oscar De"
RING-SYNTH-0437,SYNTHETIC_IDENTITY_MULE_RING,USR63024 -> USR63024,2,0.7,0.0,"Duplicate PAN document shared across 2 customer profiles: Lavanya Chander, Lavanya Chander"
RING-SYNTH-0435,SYNTHETIC_IDENTITY_MULE_RING,USR65110 -> USR65110,2,0.7,0.0,"Duplicate PAN document shared across 2 customer profiles: Anamika Loke, Anamika Loke"
RING-SYNTH-0425,SYNTHETIC_IDENTITY_MULE_RING,USR93886 -> USR93886,2,0.7,0.0,"Duplicate PAN document shared across 2 customer profiles: Jeevika Shukla, Jeevika Shukla"
RING-SYNTH-0434,SYNTHETIC_IDENTITY_MULE_RING,USR66994 -> USR66994,2,0.7,0.0,"Duplicate PAN document shared across 2 customer profiles: George Krishnan, George Krishnan"
RING-SYNTH-0433,SYNTHETIC_IDENTITY_MULE_RING,USR79591 -> USR79591,2,0.7,0.0,"Duplicate PAN document shared across 2 customer profiles: Veda Ravel, Veda Ravel"
RING-SYNTH-0432,SYNTHETIC_IDENTITY_MULE_RING,USR46465 -> USR46465,2,0.7,0.0,"Duplicate PAN document shared across 2 customer profiles: Ryangrover, Ryangrover"
RING-SYNTH-0431,SYNTHETIC_IDENTITY_MULE_RING,USR65316 -> USR65316,2,0.7,0.0,"Duplicate PAN document shared across 2 customer profiles: Dalaja Nanda, Dalaja Nanda"
RING-SYNTH-0430,SYNTHETIC_IDENTITY_MULE_RING,USR38574 -> USR38574,2,0.7,0.0,"Duplicate PAN document shared across 2 customer profiles: Manya Subramaniam, Manya Subramaniam"
RING-SYNTH-0429,SYNTHETIC_IDENTITY_MULE_RING,USR83297 -> USR83297,2,0.7,0.0,"Duplicate PAN document shared across 2 customer profiles: William Mander, William Mander"
RING-SYNTH-0428,SYNTHETIC_IDENTITY_MULE_RING,USR98635 -> USR98635,2,0.7,0.0,"Duplicate PAN document shared across 2 customer profiles: Sathvik Chandra, Sathvik Chandra"
RING-SYNTH-0427,SYNTHETIC_IDENTITY_MULE_RING,USR13511 -> USR13511,2,0.7,3251.36,"Duplicate PAN document shared across 2 customer profiles: Gautam Thaman, Gautam Thaman"
RING-SYNTH-0426,SYNTHETIC_IDENTITY_MULE_RING,USR68292 -> USR68292,2,0.7,0.0,"Duplicate PAN document shared across 2 customer profiles: Gopal Arora, Gopal Arora"
RING-SYNTH-0495,SYNTHETIC_IDENTITY_MULE_RING,USR80755 -> USR80755,2,0.7,0.0,"Duplicate PAN document shared across 2 customer profiles: Sanaya Gupta, Sanaya Gupta"
RING-SYNTH-0497,SYNTHETIC_IDENTITY_MULE_RING,USR85964 -> USR85964,2,0.7,3338.22,"Duplicate PAN document shared across 2 customer profiles: Amara Bala, Amara Bala"
RING-SYNTH-0592,SYNTHETIC_IDENTITY_MULE_RING,USR82555 -> USR82555,2,0.7,1656.65,"Duplicate PAN document shared across 2 customer profiles: Aishani Misra, Aishani Misra"
RING-SYNTH-0498,SYNTHETIC_IDENTITY_MULE_RING,USR47516 -> USR47516,2,0.7,0.0,"Duplicate PAN document shared across 2 customer profiles: Indrajit Singh, Indrajit Singh"
RING-SYNTH-0567,SYNTHETIC_IDENTITY_MULE_RING,USR23965 -> USR23965,2,0.7,17293.82,"Duplicate PAN document shared across 2 customer profiles: Upma Bava, Upma Bava"
RING-SYNTH-0566,SYNTHETIC_IDENTITY_MULE_RING,USR39993 -> USR39993,2,0.7,0.0,"Duplicate PAN document shared across 2 customer profiles: Omisha Walla, Omisha Walla"
RING-SYNTH-0565,SYNTHETIC_IDENTITY_MULE_RING,USR56236 -> USR56236,2,0.7,0.0,"Duplicate PAN document shared across 2 customer profiles: Mohini Parikh, Mohini Parikh"
RING-SYNTH-0564,SYNTHETIC_IDENTITY_MULE_RING,USR16196 -> USR16196,2,0.7,0.0,"Duplicate PAN document shared across 2 customer profiles: Radha Sethi, Radha Sethi"
RING-SYNTH-0563,SYNTHETIC_IDENTITY_MULE_RING,USR25938 -> USR25938,2,0.7,0.0,"Duplicate PAN document shared across 2 customer profiles: Nitara Salvi, Nitara Salvi"
RING-SYNTH-0562,SYNTHETIC_IDENTITY_MULE_RING,USR30448 -> USR30448,2,0.7,0.0,"Duplicate PAN document shared across 2 customer profiles: Yashica Barad, Yashica Barad"
RING-SYNTH-0561,SYNTHETIC_IDENTITY_MULE_RING,USR38986 -> USR38986,2,0.7,0.0,"Duplicate PAN document shared across 2 customer profiles: Ishanvi Tailor, Ishanvi Tailor"
RING-SYNTH-0560,SYNTHETIC_IDENTITY_MULE_RING,USR87538 -> USR87538,2,0.7,24956.31,"Duplicate PAN document shared across 2 customer profiles: Jalsa Mander, Jalsa Mander"
RING-SYNTH-0559,SYNTHETIC_IDENTITY_MULE_RING,USR58782 -> USR58782,2,0.7,0.0,"Duplicate PAN document shared across 2 customer profiles: Yamini Pillai, Yamini Pillai"
RING-SYNTH-0558,SYNTHETIC_IDENTITY_MULE_RING,USR80461 -> USR80461,2,0.7,0.0,"Duplicate PAN document shared across 2 customer profiles: Omya Sarna, Omya Sarna"
RING-SYNTH-0557,SYNTHETIC_IDENTITY_MULE_RING,USR41078 -> USR41078,2,0.7,0.0,"Duplicate PAN document shared across 2 customer profiles: Alka Khosla, Alka Khosla"
RING-SYNTH-0556,SYNTHETIC_IDENTITY_MULE_RING,USR63078 -> USR63078,2,0.7,0.0,"Duplicate PAN document shared across 2 customer profiles: Yuvraj Tata, Yuvraj Tata"
RING-SYNTH-0555,SYNTHETIC_IDENTITY_MULE_RING,USR25492 -> USR25492,2,0.7,0.0,"Duplicate PAN document shared across 2 customer profiles: Vaishnavi Warrior, Vaishnavi Warrior"
RING-SYNTH-0554,SYNTHETIC_IDENTITY_MULE_RING,USR55344 -> USR55344,2,0.7,2344.86,"Duplicate PAN document shared across 2 customer profiles: Nathan Modi, Nathan Modi"
RING-SYNTH-0553,SYNTHETIC_IDENTITY_MULE_RING,USR58069 -> USR58069,2,0.7,0.0,"Duplicate PAN document shared across 2 customer profiles: Vaishnavi Venkataraman, Vaishnavi Venkataraman"
RING-SYNTH-0552,SYNTHETIC_IDENTITY_MULE_RING,USR73583 -> USR73583,2,0.7,0.0,"Duplicate PAN document shared across 2 customer profiles: Aashi Borde, Aashi Borde"
RING-SYNTH-0551,SYNTHETIC_IDENTITY_MULE_RING,USR33501 -> USR33501,2,0.7,0.0,"Duplicate PAN document shared across 2 customer profiles: Rehaan Arora, Rehaan Arora"
RING-SYNTH-0550,SYNTHETIC_IDENTITY_MULE_RING,USR38535 -> USR38535,2,0.7,12944.04,"Duplicate PAN document shared across 2 customer profiles: Maanas Bera, Maanas Bera"
RING-SYNTH-0549,SYNTHETIC_IDENTITY_MULE_RING,USR79225 -> USR79225,2,0.7,0.0,"Duplicate PAN document shared across 2 customer profiles: Simon Sem, Simon Sem"
RING-SYNTH-0548,SYNTHETIC_IDENTITY_MULE_RING,USR55712 -> USR55712,2,0.7,0.0,"Duplicate PAN document shared across 2 customer profiles: Jeet Bumb, Jeet Bumb"
RING-SYNTH-0547,SYNTHETIC_IDENTITY_MULE_RING,USR60847 -> USR60847,2,0.7,1080.5,"Duplicate PAN document shared across 2 customer profiles: Kamala Johal, Kamala Johal"
RING-SYNTH-0568,SYNTHETIC_IDENTITY_MULE_RING,USR29831 -> USR29831,2,0.7,15939.76,"Duplicate PAN document shared across 2 customer profiles: Aadhya Vohra, Aadhya Vohra"
RING-SYNTH-0569,SYNTHETIC_IDENTITY_MULE_RING,USR92824 -> USR92824,2,0.7,0.0,"Duplicate PAN document shared across 2 customer profiles: Theodoresankar, Theodoresankar"
RING-SYNTH-0570,SYNTHETIC_IDENTITY_MULE_RING,USR69925 -> USR69925,2,0.7,0.0,"Duplicate PAN document shared across 2 customer profiles: Ishanvi Panchal, Ishanvi Panchal"
RING-SYNTH-0582,SYNTHETIC_IDENTITY_MULE_RING,USR31612 -> USR31612,2,0.7,0.0,"Duplicate PAN document shared across 2 customer profiles: Gunbir Kar, Gunbir Kar"
RING-SYNTH-0591,SYNTHETIC_IDENTITY_MULE_RING,USR36130 -> USR36130,2,0.7,0.0,"Duplicate PAN document shared across 2 customer profiles: Yashica Sidhu, Yashica Sidhu"
RING-SYNTH-0590,SYNTHETIC_IDENTITY_MULE_RING,USR29049 -> USR29049,2,0.7,0.0,"Duplicate PAN document shared across 2 customer profiles: Yatin Ganesan, Yatin Ganesan"
RING-SYNTH-0589,SYNTHETIC_IDENTITY_MULE_RING,USR69798 -> USR69798,2,0.7,0.0,"Duplicate PAN document shared across 2 customer profiles: Yatin Tara, Yatin Tara"
RING-SYNTH-0588,SYNTHETIC_IDENTITY_MULE_RING,USR50069 -> USR50069,2,0.7,0.0,"Duplicate PAN document shared across 2 customer profiles: Manthan Ratti, Manthan Ratti"
RING-SYNTH-0587,SYNTHETIC_IDENTITY_MULE_RING,USR58007 -> USR58007,2,0.7,5210.1,"Duplicate PAN document shared across 2 customer profiles: Girish Tank, Girish Tank"
RING-SYNTH-0586,SYNTHETIC_IDENTITY_MULE_RING,USR36216 -> USR36216,2,0.7,5420.1,"Duplicate PAN document shared across 2 customer profiles: Umang Pandit, Umang Pandit"
RING-SYNTH-0585,SYNTHETIC_IDENTITY_MULE_RING,USR13128 -> USR13128,2,0.7,0.0,"Duplicate PAN document shared across 2 customer profiles: Ekiya Tandon, Ekiya Tandon"
RING-SYNTH-0584,SYNTHETIC_IDENTITY_MULE_RING,USR99080 -> USR99080,2,0.7,17910.2,"Duplicate PAN document shared across 2 customer profiles: Arjun Bahl, Arjun Bahl"
RING-SYNTH-0583,SYNTHETIC_IDENTITY_MULE_RING,USR15674 -> USR15674,2,0.7,0.0,"Duplicate PAN document shared across 2 customer profiles: Chakradev Rout, Chakradev Rout"
RING-SYNTH-0581,SYNTHETIC_IDENTITY_MULE_RING,USR19927 -> USR19927,2,0.7,0.0,"Duplicate PAN document shared across 2 customer profiles: Azad Choudhry, Azad Choudhry"
RING-SYNTH-0571,SYNTHETIC_IDENTITY_MULE_RING,USR80143 -> USR80143,2,0.7,0.0,"Duplicate PAN document shared across 2 customer profiles: Vinaya Konda, Vinaya Konda"
RING-SYNTH-0580,SYNTHETIC_IDENTITY_MULE_RING,USR68392 -> USR68392,2,0.7,0.0,"Duplicate PAN document shared across 2 customer profiles: Udarsh Anne, Udarsh Anne"
RING-SYNTH-0579,SYNTHETIC_IDENTITY_MULE_RING,USR40979 -> USR40979,2,0.7,0.0,"Duplicate PAN document shared across 2 customer profiles: Akshay Kade, Akshay Kade"
RING-SYNTH-0578,SYNTHETIC_IDENTITY_MULE_RING,USR26252 -> USR26252,2,0.7,0.0,"Duplicate PAN document shared across 2 customer profiles: Ekansh Dasgupta, Ekansh Dasgupta"
RING-SYNTH-0577,SYNTHETIC_IDENTITY_MULE_RING,USR71756 -> USR71756,2,0.7,21656.06,"Duplicate PAN document shared across 2 customer profiles: Nandini Kari, Nandini Kari"
RING-SYNTH-0576,SYNTHETIC_IDENTITY_MULE_RING,USR49531 -> USR49531,2,0.7,0.0,"Duplicate PAN document shared across 2 customer profiles: Matthew Gour, Matthew Gour"
RING-SYNTH-0575,SYNTHETIC_IDENTITY_MULE_RING,USR16406 -> USR16406,2,0.7,0.0,"Duplicate PAN document shared across 2 customer profiles: Bishakha Walia, Bishakha Walia"
RING-SYNTH-0574,SYNTHETIC_IDENTITY_MULE_RING,USR23394 -> USR23394,2,0.7,0.0,"Duplicate PAN document shared across 2 customer profiles: Tamanna Singhal, Tamanna Singhal"
RING-SYNTH-0573,SYNTHETIC_IDENTITY_MULE_RING,USR71388 -> USR71388,2,0.7,0.0,"Duplicate PAN document shared across 2 customer profiles: Max Subramanian, Max Subramanian"
RING-SYNTH-0572,SYNTHETIC_IDENTITY_MULE_RING,USR92554 -> USR92554,2,0.7,0.0,"Duplicate PAN document shared across 2 customer profiles: Anvi Bora, Anvi Bora"
RING-SYNTH-0546,SYNTHETIC_IDENTITY_MULE_RING,USR88559 -> USR88559,2,0.7,0.0,"Duplicate PAN document shared across 2 customer profiles: Theodore Dhillon, Theodore Dhillon"
RING-SYNTH-0545,SYNTHETIC_IDENTITY_MULE_RING,USR39316 -> USR39316,2,0.7,0.0,"Duplicate PAN document shared across 2 customer profiles: Christopher Mammen, Christopher Mammen"
RING-SYNTH-0544,SYNTHETIC_IDENTITY_MULE_RING,USR85608 -> USR85608,2,0.7,0.0,"Duplicate PAN document shared across 2 customer profiles: Xalak Bava, Xalak Bava"
RING-SYNTH-0509,SYNTHETIC_IDENTITY_MULE_RING,USR39707 -> USR39707,2,0.7,0.0,"Duplicate PAN document shared across 2 customer profiles: Sachi Sethi, Sachi Sethi"
RING-SYNTH-0518,SYNTHETIC_IDENTITY_MULE_RING,USR76884 -> USR76884,2,0.7,0.0,"Duplicate PAN document shared across 2 customer profiles: Eesha Dutta, Eesha Dutta"
RING-SYNTH-0517,SYNTHETIC_IDENTITY_MULE_RING,USR14305 -> USR14305,2,0.7,0.0,"Duplicate PAN document shared across 2 customer profiles: Vaishnavi Baral, Vaishnavi Baral"
RING-SYNTH-0516,SYNTHETIC_IDENTITY_MULE_RING,USR31520 -> USR31520,2,0.7,0.0,"Duplicate PAN document shared across 2 customer profiles: Girindra Garde, Girindra Garde"
RING-SYNTH-0515,SYNTHETIC_IDENTITY_MULE_RING,USR10489 -> USR10489,2,0.7,0.0,"Duplicate PAN document shared across 2 customer profiles: Ishita Mallick, Ishita Mallick"
RING-SYNTH-0514,SYNTHETIC_IDENTITY_MULE_RING,USR54755 -> USR54755,2,0.7,954.2,"Duplicate PAN document shared across 2 customer profiles: Rajeshri Issac, Rajeshri Issac"
RING-SYNTH-0513,SYNTHETIC_IDENTITY_MULE_RING,USR99982 -> USR99982,2,0.7,0.0,"Duplicate PAN document shared across 2 customer profiles: Darpan Khare, Darpan Khare"
RING-SYNTH-0512,SYNTHETIC_IDENTITY_MULE_RING,USR55636 -> USR55636,2,0.7,0.0,"Duplicate PAN document shared across 2 customer profiles: Upadhriti Maharaj, Upadhriti Maharaj"
RING-SYNTH-0511,SYNTHETIC_IDENTITY_MULE_RING,USR91300 -> USR91300,2,0.7,0.0,"Duplicate PAN document shared across 2 customer profiles: Wriddhishmahajan, Wriddhishmahajan"
RING-SYNTH-0510,SYNTHETIC_IDENTITY_MULE_RING,USR17389 -> USR17389,2,0.7,0.0,"Duplicate PAN document shared across 2 customer profiles: Dhruv Mangat, Dhruv Mangat"
RING-SYNTH-0508,SYNTHETIC_IDENTITY_MULE_RING,USR18216 -> USR18216,2,0.7,0.0,"Duplicate PAN document shared across 2 customer profiles: Aarnav Pal, Aarnav Pal"
RING-SYNTH-0520,SYNTHETIC_IDENTITY_MULE_RING,USR70943 -> USR70943,2,0.7,0.0,"Duplicate PAN document shared across 2 customer profiles: Chakradhar Kalla, Chakradhar Kalla"
RING-SYNTH-0507,SYNTHETIC_IDENTITY_MULE_RING,USR84471 -> USR84471,2,0.7,22181.45,"Duplicate PAN document shared across 2 customer profiles: Karan Mital, Karan Mital"
RING-SYNTH-0506,SYNTHETIC_IDENTITY_MULE_RING,USR54300 -> USR54300,2,0.7,0.0,"Duplicate PAN document shared across 2 customer profiles: Gagan Shah, Gagan Shah"
RING-SYNTH-0505,SYNTHETIC_IDENTITY_MULE_RING,USR38641 -> USR38641,2,0.7,0.0,"Duplicate PAN document shared across 2 customer profiles: Lohit Chander, Lohit Chander"
RING-SYNTH-0504,SYNTHETIC_IDENTITY_MULE_RING,USR68105 -> USR68105,2,0.7,0.0,"Duplicate PAN document shared across 2 customer profiles: Priya Kalla, Priya Kalla"
RING-SYNTH-0503,SYNTHETIC_IDENTITY_MULE_RING,USR20304 -> USR20304,2,0.7,0.0,"Duplicate PAN document shared across 2 customer profiles: Udyati Chander, Udyati Chander"
RING-SYNTH-0502,SYNTHETIC_IDENTITY_MULE_RING,USR53423 -> USR53423,2,0.7,0.0,"Duplicate PAN document shared across 2 customer profiles: Arunima Master, Arunima Master"
RING-SYNTH-0501,SYNTHETIC_IDENTITY_MULE_RING,USR75466 -> USR75466,2,0.7,0.0,"Duplicate PAN document shared across 2 customer profiles: Yachanabora, Yachanabora"
RING-SYNTH-0500,SYNTHETIC_IDENTITY_MULE_RING,USR41696 -> USR41696,2,0.7,0.0,"Duplicate PAN document shared across 2 customer profiles: Charvi Parmer, Charvi Parmer"
RING-SYNTH-0499,SYNTHETIC_IDENTITY_MULE_RING,USR41398 -> USR41398,2,0.7,27405.54,"Duplicate PAN document shared across 2 customer profiles: Champak Datta, Champak Datta"
RING-SYNTH-0519,SYNTHETIC_IDENTITY_MULE_RING,USR77002 -> USR77002,2,0.7,0.0,"Duplicate PAN document shared across 2 customer profiles: Gopal Walia, Gopal Walia"
RING-SYNTH-0521,SYNTHETIC_IDENTITY_MULE_RING,USR40898 -> USR40898,2,0.7,0.0,"Duplicate PAN document shared across 2 customer profiles: Ati Nagi, Ati Nagi"
RING-SYNTH-0543,SYNTHETIC_IDENTITY_MULE_RING,USR40905 -> USR40905,2,0.7,0.0,"Duplicate PAN document shared across 2 customer profiles: Unnati Thakur, Unnati Thakur"
RING-SYNTH-0533,SYNTHETIC_IDENTITY_MULE_RING,USR16278 -> USR16278,2,0.7,0.0,"Duplicate PAN document shared across 2 customer profiles: Ishanvi Brar, Ishanvi Brar"
RING-SYNTH-0542,SYNTHETIC_IDENTITY_MULE_RING,USR39878 -> USR39878,2,0.7,3276.56,"Duplicate PAN document shared across 2 customer profiles: Ishanvi Kalla, Ishanvi Kalla"
RING-SYNTH-0541,SYNTHETIC_IDENTITY_MULE_RING,USR12046 -> USR12046,2,0.7,0.0,"Duplicate PAN document shared across 2 customer profiles: Indiramall, Indiramall"
RING-SYNTH-0540,SYNTHETIC_IDENTITY_MULE_RING,USR20820 -> USR20820,2,0.7,0.0,"Duplicate PAN document shared across 2 customer profiles: Zaitra Korpal, Zaitra Korpal"
RING-SYNTH-0539,SYNTHETIC_IDENTITY_MULE_RING,USR19002 -> USR19002,2,0.7,0.0,"Duplicate PAN document shared across 2 customer profiles: Diya Kar, Diya Kar"
RING-SYNTH-0538,SYNTHETIC_IDENTITY_MULE_RING,USR20180 -> USR20180,2,0.7,-20129.21,"Duplicate PAN document shared across 2 customer profiles: Barkha Bhakta, Barkha Bhakta"
RING-SYNTH-0537,SYNTHETIC_IDENTITY_MULE_RING,USR93155 -> USR93155,2,0.7,0.0,"Duplicate PAN document shared across 2 customer profiles: Aarnav Saha, Aarnav Saha"
RING-SYNTH-0536,SYNTHETIC_IDENTITY_MULE_RING,USR34637 -> USR34637,2,0.7,7005.55,"Duplicate PAN document shared across 2 customer profiles: Leena Pandit, Leena Pandit"
RING-SYNTH-0535,SYNTHETIC_IDENTITY_MULE_RING,USR36811 -> USR36811,2,0.7,0.0,"Duplicate PAN document shared across 2 customer profiles: Veer Thaman, Veer Thaman"
RING-SYNTH-0534,SYNTHETIC_IDENTITY_MULE_RING,USR61728 -> USR61728,2,0.7,0.0,"Duplicate PAN document shared across 2 customer profiles: Qadim Bandi, Qadim Bandi"
RING-SYNTH-0532,SYNTHETIC_IDENTITY_MULE_RING,USR10188 -> USR10188,2,0.7,0.0,"Duplicate PAN document shared across 2 customer profiles: Simon Parsa, Simon Parsa"
RING-SYNTH-0522,SYNTHETIC_IDENTITY_MULE_RING,USR48447 -> USR48447,2,0.7,0.0,"Duplicate PAN document shared across 2 customer profiles: Jagrati Garg, Jagrati Garg"
